log dump 1800
    i,  t(s),    U(V),    I(A), Tself, Tprob
  396,  3988,  3.8518,  0.5368,  24.2, 811.2
  397,  3998,  3.8514,  0.5368,  24.2, 811.2
  398,  4008,  3.8509,  0.5368,  24.2, 811.2
  399,  4018,  3.8504,  0.5368,  24.2, 811.2
  400,  4028,  3.8500,  0.5368,  24.2, 811.2
  401,  4038,  3.8496,  0.5368,  24.2, 811.2
  402,  4048,  3.8492,  0.5368,  24.2, 811.2
  403,  4058,  3.8487,  0.5368,  24.2, 811.2
  404,  4068,  3.8482,  0.5368,  24.2, 811.2
  405,  4078,  3.8478,  0.5368,  24.2, 811.2
  406,  4088,  3.8475,  0.5368,  24.2, 811.2
  407,  4098,  3.8470,  0.5368,  24.2, 811.2
  408,  4108,  3.8466,  0.5368,  24.2, 811.2
  409,  4118,  3.8461,  0.5368,  24.2, 811.2
  410,  4128,  3.8456,  0.5368,  24.2, 811.2
  411,  4138,  3.8453,  0.5368,  24.2, 811.2
  412,  4148,  3.8449,  0.5368,  24.2, 811.2
  413,  4158,  3.8444,  0.5368,  24.2, 811.2
  414,  4168,  3.8439,  0.5368,  24.2, 811.2
  415,  4178,  3.8434,  0.5368,  24.2, 811.2
  416,  4188,  3.8431,  0.5368,  24.2, 811.2
  417,  4198,  3.8426,  0.5368,  24.2, 811.2
  418,  4208,  3.8422,  0.5368,  24.2, 811.2
  419,  4218,  3.8418,  0.5368,  24.2, 811.2
  420,  4228,  3.8413,  0.5368,  24.2, 811.2
  421,  4238,  3.8410,  0.5368,  24.2, 811.2
  422,  4248,  3.8405,  0.5368,  24.2, 811.2
  423,  4258,  3.8400,  0.5368,  24.2, 811.2
  424,  4268,  3.8395,  0.5368,  24.2, 811.2
  425,  4278,  3.8391,  0.5368,  24.2, 811.2
  426,  4288,  3.8387,  0.5368,  24.2, 811.2
  427,  4298,  3.8383,  0.5368,  24.2, 811.2
  428,  4308,  3.8379,  0.5368,  24.1, 811.1
  429,  4318,  3.8375,  0.5368,  24.1, 811.1
  430,  4328,  3.8369,  0.5368,  24.1, 811.1
  431,  4338,  3.8367,  0.5368,  24.2, 811.2
  432,  4348,  3.8361,  0.5368,  24.2, 811.2
  433,  4358,  3.8358,  0.5368,  24.2, 811.2
  434,  4368,  3.8353,  0.5368,  24.2, 811.2
  435,  4378,  3.8347,  0.5368,  24.2, 811.2
  436,  4388,  3.8344,  0.5368,  24.2, 811.2
  437,  4398,  3.8340,  0.5369,  24.2, 811.2
  438,  4408,  3.8336,  0.5368,  24.2, 811.2
  439,  4418,  3.8332,  0.5368,  24.2, 811.2
  440,  4428,  3.8327,  0.5369,  24.2, 811.2
  441,  4438,  3.8323,  0.5368,  24.2, 811.2
  442,  4448,  3.8319,  0.5368,  24.2, 811.2
  443,  4458,  3.8314,  0.5368,  24.2, 811.2
  444,  4468,  3.8311,  0.5368,  24.2, 811.2
  445,  4478,  3.8306,  0.5368,  24.2, 811.2
  446,  4488,  3.8302,  0.5368,  24.2, 811.2
  447,  4498,  3.8297,  0.5368,  24.2, 811.2
  448,  4508,  3.8293,  0.5368,  24.1, 811.1
  449,  4518,  3.8289,  0.5368,  24.2, 811.2
  450,  4528,  3.8285,  0.5368,  24.1, 811.1
  451,  4538,  3.8281,  0.5368,  24.2, 811.2
