    i,    t(s),    U(V),    I(A),   Vd+,   Vd-
  493,    1487,  7.4750,  1.7765, 0.881, 3.220
  494,    1490,  7.4750,  1.7720, 0.880, 3.219
  495,    1493,  7.4733,  1.7720, 0.880, 3.218
  496,    1496,  7.4733,  1.7720, 0.880, 3.219
  497,    1499,  7.4733,  1.7724, 0.880, 3.218
  498,    1502,  7.4728,  1.7722, 0.880, 3.218
  499,    1505,  7.4730,  1.7766, 0.881, 3.218
  500,    1508,  7.4733,  1.7727, 0.880, 3.218
  501,    1511,  7.4738,  1.7725, 0.880, 3.218
  502,    1514,  7.4778,  1.7727, 0.880, 3.219
  503,    1517,  7.4733,  1.7724, 0.880, 3.218
  504,    1520,  7.4758,  1.7725, 0.880, 3.218
  505,    1523,  7.4733,  1.7775, 0.881, 3.219
  506,    1526,  7.4763,  1.7771, 0.880, 3.219
  507,    1529,  7.4735,  1.7729, 0.880, 3.218
  508,    1532,  7.4765,  1.7729, 0.880, 3.220
  509,    1535,  7.4735,  1.7842, 0.881, 3.220
  510,    1538,  7.4723,  1.7732, 0.880, 3.218
  511,    1541,  7.4725,  1.7730, 0.880, 3.219
  512,    1544,  7.4738,  1.7953, 0.882, 3.220
  513,    1547,  7.4738,  1.7735, 0.880, 3.218
  514,    1550,  7.4733,  1.7735, 0.880, 3.218
  515,    1553,  7.4733,  1.7737, 0.881, 3.218
  516,    1556,  7.4733,  1.7749, 0.880, 3.218
  517,    1559,  7.4760,  1.7780, 0.881, 3.220
  518,    1562,  7.4750,  1.7739, 0.880, 3.219
  519,    1565,  7.4730,  1.7742, 0.880, 3.218
  520,    1568,  7.4758,  1.7737, 0.880, 3.219
  521,    1571,  7.4755,  1.7740, 0.881, 3.219
  522,    1574,  7.4735,  1.7817, 0.881, 3.220
  523,    1577,  7.4738,  1.7768, 0.881, 3.219
  524,    1580,  7.4728,  1.7747, 0.880, 3.218
  525,    1583,  7.4758,  1.7747, 0.881, 3.219
  526,    1586,  7.4765,  1.7747, 0.880, 3.218
  527,    1589,  7.4755,  1.7749, 0.880, 3.217
  528,    1592,  7.4763,  1.7902, 0.882, 3.220
  529,    1595,  7.4778,  1.7791, 0.881, 3.220
  530,    1598,  7.4760,  1.7745, 0.880, 3.219
  531,    1601,  7.4768,  1.7747, 0.881, 3.219
  532,    1604,  7.4755,  1.7848, 0.882, 3.220
  533,    1607,  7.4760,  1.7749, 0.880, 3.218
  534,    1610,  7.4775,  1.7877, 0.882, 3.221
  535,    1613,  7.4733,  1.7799, 0.881, 3.219
  536,    1616,  7.4735,  1.7755, 0.881, 3.218
  537,    1619,  7.4738,  1.7751, 0.881, 3.219
  538,    1622,  7.4733,  1.7756, 0.881, 3.218
  539,    1625,  7.4743,  1.7751, 0.881, 3.219
  540,    1628,  7.4775,  1.7933, 0.882, 3.221
  541,    1631,  7.4778,  1.7802, 0.881, 3.219
  542,    1634,  7.4778,  1.7756, 0.881, 3.219
  543,    1637,  7.4773,  1.7758, 0.881, 3.220
  544,    1640,  7.4740,  1.7804, 0.881, 3.219
  545,    1643,  7.4755,  1.7804, 0.881, 3.218
  546,    1646,  7.4780,  1.7802, 0.881, 3.220
  547,    1649,  7.2976,  1.8254, 0.886, 3.223
  548,    1652,  7.4783,  1.7760, 0.880, 3.219
  549,    1655,  7.4738,  1.7761, 0.880, 3.218
  550,    1658,  7.4770,  1.7763, 0.880, 3.220
  551,    1661,  7.4775,  1.7855, 0.882, 3.221
  552,    1664,  7.4780,  1.7804, 0.881, 3.220
  553,    1667,  7.4770,  1.7763, 0.881, 3.219
  554,    1670,  7.4783,  1.7766, 0.881, 3.220
  555,    1673,  7.4775,  1.7816, 0.882, 3.221
  556,    1676,  7.4758,  1.7811, 0.881, 3.219
  557,    1679,  7.4770,  1.7850, 0.882, 3.220
  558,    1682,  7.4770,  1.7819, 0.881, 3.220
  559,    1685,  7.4783,  1.7770, 0.883, 3.222
  560,    1688,  7.4773,  1.7771, 0.881, 3.220
  561,    1691,  7.4760,  1.7771, 0.881, 3.220
  562,    1694,  7.4768,  1.7773, 0.881, 3.220
  563,    1697,  7.4793,  1.8001, 0.884, 3.223
  564,    1700,  7.4773,  1.7778, 0.881, 3.219
  565,    1703,  7.4765,  1.7776, 0.881, 3.219
  566,    1706,  7.4778,  1.7823, 0.881, 3.220
  567,    1709,  7.4755,  1.7825, 0.881, 3.219
  568,    1712,  7.4743,  1.7832, 0.882, 3.219
  569,    1715,  7.4755,  1.7827, 0.881, 3.220
  570,    1718,  7.4750,  1.7785, 0.881, 3.219
  571,    1721,  7.4778,  1.7781, 0.881, 3.220
  572,    1724,  7.4730,  1.7948, 0.881, 3.219
  573,    1727,  7.4760,  1.7789, 0.881, 3.220
  574,    1730,  7.4735,  1.7975, 0.883, 3.221
  575,    1733,  7.4730,  1.7789, 0.881, 3.219
  576,    1736,  7.4723,  1.7792, 0.881, 3.219
  577,    1739,  7.4730,  1.7791, 0.881, 3.219
  578,    1742,  7.4733,  1.7791, 0.881, 3.219
  579,    1745,  7.4743,  1.7840, 0.882, 3.221
  580,    1748,  7.4753,  1.7833, 0.881, 3.220
  581,    1751,  7.4745,  1.7794, 0.881, 3.219
  582,    1754,  7.4733,  1.7797, 0.881, 3.219
  583,    1757,  7.4750,  1.7801, 0.881, 3.219
  584,    1760,  7.4728,  1.7799, 0.881, 3.219
  585,    1763,  7.4743,  1.7842, 0.882, 3.220
  586,    1766,  7.4733,  1.7801, 0.881, 3.219
  587,    1769,  7.4715,  1.7802, 0.881, 3.219
  588,    1772,  7.4733,  1.7990, 0.882, 3.220
  589,    1775,  7.4715,  1.7848, 0.881, 3.220
  590,    1778,  7.4753,  1.7852, 0.882, 3.221
  591,    1781,  7.4740,  1.7845, 0.882, 3.219
  592,    1784,  7.4725,  1.7845, 0.882, 3.220
  593,    1787,  7.4723,  1.7809, 0.881, 3.218
  594,    1790,  7.4733,  1.7809, 0.881, 3.219
  595,    1793,  7.4733,  1.7809, 0.881, 3.219
  596,    1796,  7.4179,  1.8045, 0.884, 3.206
  597,    1799,  7.4725,  1.7811, 0.881, 3.219
  598,    1802,  7.4728,  1.7811, 0.881, 3.219
  599,    1805,  7.4733,  1.7816, 0.881, 3.220
  600,    1808,  7.4730,  1.7817, 0.881, 3.219
  601,    1811,  7.4730,  1.7856, 0.881, 3.219
  602,    1814,  7.4733,  1.7859, 0.883, 3.220
  603,    1817,  7.4733,  1.7817, 0.881, 3.219
  604,    1820,  7.4735,  1.7820, 0.881, 3.219
  605,    1823,  7.4735,  1.7820, 0.882, 3.220
  606,    1826,  7.4755,  1.7817, 0.882, 3.219
  607,    1829,  7.4725,  1.7861, 0.882, 3.220
  608,    1832,  7.4743,  1.7866, 0.882, 3.219
  609,    1835,  7.4735,  1.7819, 0.881, 3.219
  610,    1838,  7.4768,  1.7822, 0.882, 3.220
  611,    1841,  7.4733,  1.7869, 0.882, 3.220
  612,    1844,  7.4743,  1.7872, 0.882, 3.221
  613,    1847,  7.4758,  1.7869, 0.882, 3.220
  614,    1850,  7.4725,  1.7832, 0.881, 3.219
  615,    1853,  7.4725,  1.7830, 0.882, 3.220
  616,    1856,  7.4740,  1.7830, 0.881, 3.219
  617,    1859,  7.4773,  1.7832, 0.882, 3.220
  618,    1862,  7.4735,  1.7879, 0.882, 3.220
  619,    1865,  7.4730,  1.7879, 0.882, 3.220
  620,    1868,  7.4748,  1.7833, 0.882, 3.220
  621,    1871,  7.4755,  1.7918, 0.882, 3.221
  622,    1874,  7.4728,  1.7833, 0.881, 3.220
  623,    1877,  7.4730,  1.7835, 0.882, 3.220
  624,    1880,  7.4758,  1.7881, 0.882, 3.221
  625,    1883,  7.4760,  1.7838, 0.882, 3.220
  626,    1886,  7.4723,  1.7837, 0.881, 3.219
  627,    1889,  7.4733,  1.7842, 0.881, 3.219
  628,    1892,  7.4723,  1.7840, 0.881, 3.219
  629,    1895,  7.4728,  1.7890, 0.882, 3.219
  630,    1898,  7.4730,  1.7888, 0.882, 3.219
  631,    1901,  7.4785,  1.7847, 0.882, 3.220
  632,    1904,  7.4768,  1.7848, 0.882, 3.220
  633,    1907,  7.4755,  1.7889, 0.882, 3.220
  634,    1910,  7.4735,  1.7850, 0.882, 3.219
  635,    1913,  7.4770,  1.7890, 0.882, 3.221
  636,    1916,  7.4748,  1.7848, 0.881, 3.220
  637,    1919,  7.4760,  1.7852, 0.882, 3.221
  638,    1922,  7.4758,  1.7853, 0.882, 3.220
  639,    1925,  7.4760,  1.7850, 0.881, 3.221
  640,    1928,  7.4755,  1.7898, 0.882, 3.220
  641,    1931,  7.4763,  1.7905, 0.882, 3.220
  642,    1934,  7.4733,  1.7856, 0.882, 3.220
  643,    1937,  7.4733,  1.7855, 0.882, 3.220
  644,    1940,  7.4773,  1.7856, 0.882, 3.221
  645,    1943,  7.4733,  1.7859, 0.882, 3.219
  646,    1946,  7.6733,  1.7411, 0.877, 3.214
  647,    1949,  7.6743,  1.7414, 0.877, 3.215
  648,    1952,  7.6746,  1.7370, 0.876, 3.215
  649,    1955,  7.6743,  1.7370, 0.875, 3.214
  650,    1958,  7.6736,  1.7373, 0.876, 3.214
  651,    1961,  7.6736,  1.7411, 0.877, 3.214
  652,    1964,  7.6736,  1.7416, 0.876, 3.215
  653,    1967,  7.6718,  1.7375, 0.876, 3.213
  654,    1970,  7.6733,  1.7373, 0.877, 3.215
  655,    1973,  7.6723,  1.7421, 0.877, 3.214
  656,    1976,  7.6733,  1.7381, 0.876, 3.215
  657,    1979,  7.6736,  1.7427, 0.877, 3.215
  658,    1982,  7.6746,  1.7458, 0.878, 3.216
  659,    1985,  7.6733,  1.7383, 0.877, 3.215
  660,    1988,  7.6751,  1.7380, 0.877, 3.215
  661,    1991,  7.6728,  1.7383, 0.876, 3.215
  662,    1994,  7.6726,  1.7390, 0.877, 3.215
  663,    1997,  7.6743,  1.7436, 0.877, 3.216
  664,    2000,  7.6733,  1.7393, 0.877, 3.215
  665,    2003,  7.6715,  1.7391, 0.877, 3.214
  666,    2006,  7.6718,  1.7391, 0.876, 3.215
  667,    2009,  7.6736,  1.7391, 0.876, 3.215
  668,    2012,  7.6736,  1.7432, 0.877, 3.215
  669,    2015,  7.4738,  1.7949, 0.883, 3.221
  670,    2018,  7.4728,  1.7890, 0.882, 3.220
  671,    2021,  7.4728,  1.7892, 0.882, 3.220
  672,    2024,  7.4717,  1.7893, 0.883, 3.219
  673,    2027,  7.4720,  1.7895, 0.882, 3.220
  674,    2030,  7.6731,  1.7443, 0.877, 3.215
  675,    2033,  7.6733,  1.7474, 0.877, 3.216
  676,    2036,  7.6720,  1.7401, 0.877, 3.214
  677,    2039,  7.6736,  1.7451, 0.877, 3.216
  678,    2042,  7.6723,  1.7443, 0.877, 3.215
  679,    2045,  7.6731,  1.7404, 0.876, 3.214
  680,    2048,  7.6718,  1.7450, 0.877, 3.215
  681,    2051,  7.6726,  1.7451, 0.877, 3.214
  682,    2054,  7.6718,  1.7404, 0.877, 3.214
  683,    2057,  7.6728,  1.7409, 0.877, 3.215
  684,    2060,  7.6713,  1.7409, 0.876, 3.215
  685,    2063,  7.4743,  1.8006, 0.884, 3.221
  686,    2066,  7.6736,  1.7450, 0.877, 3.216
  687,    2069,  7.6763,  1.7481, 0.878, 3.217
  688,    2072,  7.6741,  1.7409, 0.877, 3.215
  689,    2075,  7.6723,  1.7414, 0.876, 3.216
  690,    2078,  7.6733,  1.7409, 0.877, 3.215
  691,    2081,  7.6736,  1.7414, 0.877, 3.215
  692,    2084,  7.6738,  1.7460, 0.878, 3.215
  693,    2087,  7.6720,  1.7414, 0.876, 3.215
  694,    2090,  7.6733,  1.7416, 0.877, 3.214
  695,    2093,  7.6731,  1.7417, 0.877, 3.214
  696,    2096,  7.6738,  1.7421, 0.877, 3.215
  697,    2099,  7.6753,  1.7421, 0.877, 3.214
  698,    2102,  7.4730,  1.7964, 0.883, 3.221
  699,    2105,  7.4733,  1.8029, 0.884, 3.222
  700,    2108,  7.4738,  1.7964, 0.883, 3.221
  701,    2111,  7.4740,  1.7920, 0.882, 3.221
  702,    2114,  7.4738,  1.7924, 0.883, 3.220
  703,    2117,  7.4509,  1.2515, 0.837, 3.177
  704,    2120,  7.4982,  1.8025, 0.883, 3.221
  705,    2123,  7.6733,  1.7472, 0.877, 3.215
  706,    2126,  7.6733,  1.7434, 0.877, 3.215
  707,    2129,  7.6718,  1.7434, 0.876, 3.214
  708,    2132,  7.6733,  1.7434, 0.877, 3.214
  709,    2135,  7.6728,  1.7436, 0.877, 3.215
  710,    2138,  7.6753,  1.7602, 0.878, 3.216
  711,    2141,  7.6741,  1.7481, 0.877, 3.216
  712,    2144,  7.6766,  1.7482, 0.877, 3.215
  713,    2147,  7.6736,  1.7438, 0.877, 3.215
  714,    2150,  7.6758,  1.7438, 0.877, 3.215
  715,    2153,  7.6718,  1.7441, 0.876, 3.214
  716,    2156,  7.6738,  1.7634, 0.878, 3.216
  717,    2159,  7.6741,  1.7441, 0.877, 3.215
  718,    2162,  7.6731,  1.7445, 0.877, 3.215
  719,    2165,  7.6748,  1.7443, 0.877, 3.215
  720,    2168,  7.6728,  1.7445, 0.877, 3.215
  721,    2171,  7.6743,  1.7443, 0.878, 3.216
  722,    2174,  7.6746,  1.7537, 0.878, 3.216
  723,    2177,  7.6741,  1.7638, 0.878, 3.217
  724,    2180,  7.6723,  1.7446, 0.877, 3.215
  725,    2183,  7.6746,  1.7448, 0.877, 3.215
  726,    2186,  7.6746,  1.7450, 0.877, 3.216
  727,    2189,  7.6741,  1.7453, 0.877, 3.215
  728,    2192,  7.6731,  1.7551, 0.878, 3.216
  729,    2195,  7.6741,  1.7502, 0.877, 3.215
  730,    2198,  7.6726,  1.7456, 0.876, 3.215
  731,    2201,  7.6743,  1.7460, 0.877, 3.216
  732,    2204,  7.6720,  1.7460, 0.877, 3.214
  733,    2207,  7.6736,  1.7461, 0.877, 3.216
  734,    2210,  7.6751,  1.7463, 0.877, 3.216
  735,    2213,  7.6766,  1.7507, 0.878, 3.216
  736,    2216,  7.6738,  1.7513, 0.878, 3.217
  737,    2219,  7.6766,  1.7465, 0.878, 3.216
  738,    2222,  7.6758,  1.7468, 0.877, 3.216
  739,    2225,  7.6746,  1.7468, 0.878, 3.215
  740,    2228,  7.6743,  1.7468, 0.878, 3.215
  741,    2231,  7.6741,  1.7587, 0.878, 3.216
  742,    2234,  7.6746,  1.7510, 0.878, 3.216
  743,    2237,  7.6738,  1.7470, 0.877, 3.216
  744,    2240,  7.6731,  1.7512, 0.877, 3.216
  745,    2243,  7.6738,  1.7513, 0.878, 3.216
  746,    2246,  7.6741,  1.7476, 0.877, 3.216
  747,    2249,  7.6743,  1.7474, 0.878, 3.215
  748,    2252,  7.6731,  1.7515, 0.878, 3.215
  749,    2255,  7.6741,  1.7543, 0.879, 3.216
  750,    2258,  7.6741,  1.7479, 0.877, 3.216
  751,    2261,  7.6746,  1.7479, 0.878, 3.215
  752,    2264,  7.6731,  1.7487, 0.878, 3.216
  753,    2267,  7.6715,  1.7489, 0.879, 3.217
  754,    2270,  7.6748,  1.7556, 0.878, 3.217
  755,    2273,  7.6738,  1.7669, 0.879, 3.217
  756,    2276,  7.6751,  1.7481, 0.877, 3.216
  757,    2279,  7.6728,  1.7486, 0.877, 3.215
  758,    2282,  7.6741,  1.7486, 0.877, 3.214
  759,    2285,  7.6736,  1.7482, 0.877, 3.215
  760,    2288,  7.6736,  1.7486, 0.878, 3.215
  761,    2291,  7.6741,  1.7527, 0.878, 3.215
  762,    2294,  7.6748,  1.7638, 0.880, 3.218
  763,    2297,  7.6746,  1.7491, 0.878, 3.216
  764,    2300,  7.6733,  1.7491, 0.877, 3.214
  765,    2303,  7.5409,  1.7866, 0.882, 3.219
  766,    2306,  7.4755,  1.8049, 0.885, 3.222
  767,    2309,  7.6753,  1.7558, 0.880, 3.217
  768,    2312,  7.6741,  1.7540, 0.878, 3.215
  769,    2315,  7.6751,  1.7499, 0.878, 3.216
  770,    2318,  7.6731,  1.7502, 0.878, 3.216
  771,    2321,  7.6736,  1.7501, 0.877, 3.215
  772,    2324,  7.6738,  1.7506, 0.878, 3.215
  773,    2327,  7.6736,  1.7504, 0.878, 3.215
  774,    2330,  7.6728,  1.7551, 0.878, 3.215
  775,    2333,  7.6738,  1.7508, 0.878, 3.216
  776,    2336,  7.6728,  1.7508, 0.877, 3.215
  777,    2339,  7.6746,  1.7508, 0.877, 3.216
  778,    2342,  7.6731,  1.7508, 0.877, 3.215
  779,    2345,  7.6738,  1.7510, 0.877, 3.215
  780,    2348,  7.6731,  1.7564, 0.879, 3.216
  781,    2351,  7.6751,  1.7553, 0.879, 3.217
  782,    2354,  7.6728,  1.7510, 0.878, 3.215
  783,    2357,  7.6736,  1.7515, 0.878, 3.215
  784,    2360,  7.6728,  1.7513, 0.877, 3.215
  785,    2363,  7.6746,  1.7520, 0.878, 3.216
  786,    2366,  7.6753,  1.7522, 0.878, 3.216
  787,    2369,  7.6751,  1.7561, 0.878, 3.216
  788,    2372,  7.6751,  1.7522, 0.878, 3.216
  789,    2375,  7.6768,  1.7566, 0.878, 3.216
  790,    2378,  7.4823,  1.8132, 0.885, 3.223
  791,    2381,  7.6766,  1.7525, 0.879, 3.216
  792,    2384,  7.6748,  1.7528, 0.878, 3.216
  793,    2387,  7.6756,  1.7576, 0.879, 3.217
  794,    2390,  7.6761,  1.7628, 0.878, 3.217
  795,    2393,  7.6748,  1.7532, 0.878, 3.217
  796,    2396,  7.6753,  1.7532, 0.878, 3.216
  797,    2399,  7.6736,  1.7535, 0.878, 3.215
  798,    2402,  7.6748,  1.7532, 0.878, 3.216
  799,    2405,  7.6731,  1.7535, 0.879, 3.215
  800,    2408,  7.6731,  1.7583, 0.878, 3.215
  801,    2411,  7.6761,  1.7580, 0.880, 3.216
  802,    2414,  7.6758,  1.7533, 0.878, 3.217
  803,    2417,  7.6728,  1.7538, 0.878, 3.216
  804,    2420,  7.6738,  1.7543, 0.879, 3.216
  805,    2423,  7.6738,  1.7538, 0.879, 3.216
  806,    2426,  7.6743,  1.7543, 0.878, 3.216
  807,    2429,  7.6746,  1.7593, 0.880, 3.217
  808,    2432,  7.6753,  1.7544, 0.878, 3.216
  809,    2435,  7.6736,  1.7548, 0.879, 3.216
  810,    2438,  7.6736,  1.7548, 0.878, 3.216
  811,    2441,  7.6726,  1.7597, 0.879, 3.216
  812,    2444,  7.6738,  1.7719, 0.879, 3.217
  813,    2447,  7.6733,  1.7553, 0.878, 3.216
  814,    2450,  7.6753,  1.7643, 0.879, 3.217
  815,    2453,  7.4755,  1.8129, 0.886, 3.222
  816,    2456,  7.6763,  1.7558, 0.878, 3.216
  817,    2459,  7.6736,  1.7559, 0.878, 3.216
  818,    2462,  7.6761,  1.7559, 0.878, 3.216
  819,    2465,  7.6758,  1.7561, 0.878, 3.217
  820,    2468,  7.6751,  1.7561, 0.879, 3.217
  821,    2471,  7.6773,  1.7613, 0.879, 3.217
  822,    2474,  7.6756,  1.7609, 0.879, 3.218
  823,    2477,  7.6746,  1.7566, 0.878, 3.216
  824,    2480,  7.6781,  1.7564, 0.879, 3.216
  825,    2483,  7.6766,  1.7571, 0.878, 3.217
  826,    2486,  7.6756,  1.7571, 0.878, 3.217
  827,    2489,  7.6731,  1.7573, 0.879, 3.216
  828,    2492,  7.6741,  1.7618, 0.879, 3.216
  829,    2495,  7.6768,  1.7616, 0.879, 3.218
  830,    2498,  7.6743,  1.7571, 0.878, 3.216
  831,    2501,  7.6736,  1.7574, 0.878, 3.216
  832,    2504,  7.6743,  1.7574, 0.879, 3.216
  833,    2507,  7.6736,  1.7626, 0.879, 3.216
  834,    2510,  7.6748,  1.7616, 0.879, 3.217
  835,    2513,  7.6753,  1.7618, 0.879, 3.217
  836,    2516,  7.6746,  1.7621, 0.879, 3.216
  837,    2519,  7.6758,  1.7585, 0.879, 3.217
  838,    2522,  7.6741,  1.7587, 0.878, 3.217
  839,    2525,  7.6761,  1.7587, 0.879, 3.216
  840,    2528,  7.4758,  1.8168, 0.886, 3.223
  841,    2531,  7.6771,  1.7588, 0.879, 3.216
  842,    2534,  7.6748,  1.7636, 0.879, 3.217
  843,    2537,  7.6751,  1.7592, 0.879, 3.216
  844,    2540,  7.6743,  1.7592, 0.878, 3.216
  845,    2543,  7.6763,  1.7592, 0.879, 3.216
  846,    2546,  7.6746,  1.7597, 0.878, 3.216
  847,    2549,  7.6751,  1.7593, 0.879, 3.217
  848,    2552,  7.6768,  1.7598, 0.880, 3.218
  849,    2555,  7.6743,  1.7647, 0.880, 3.217
  850,    2558,  7.6741,  1.7641, 0.880, 3.217
  851,    2561,  7.6738,  1.7600, 0.878, 3.216
  852,    2564,  7.6736,  1.7603, 0.880, 3.216
  853,    2567,  7.6761,  1.7602, 0.880, 3.217
  854,    2570,  7.6753,  1.7609, 0.879, 3.217
  855,    2573,  7.6758,  1.7690, 0.881, 3.218
  856,    2576,  7.6751,  1.7753, 0.881, 3.218
  857,    2579,  7.6741,  1.7649, 0.880, 3.218
  858,    2582,  7.6758,  1.7611, 0.879, 3.218
  859,    2585,  7.6738,  1.7613, 0.879, 3.216
  860,    2588,  7.6766,  1.7611, 0.880, 3.218
  861,    2591,  7.6748,  1.7613, 0.879, 3.216
  862,    2594,  7.6753,  1.7614, 0.879, 3.217
  863,    2597,  7.6746,  1.7614, 0.879, 3.216
  864,    2600,  7.6768,  1.7655, 0.880, 3.218
  865,    2603,  7.4783,  1.8207, 0.886, 3.223
  866,    2606,  7.6786,  1.7812, 0.880, 3.219
  867,    2609,  7.6781,  1.7621, 0.879, 3.217
  868,    2612,  7.6771,  1.7619, 0.880, 3.217
  869,    2615,  7.6768,  1.7621, 0.880, 3.218
  870,    2618,  7.6756,  1.7624, 0.878, 3.216
  871,    2621,  7.6743,  1.7670, 0.880, 3.218
  872,    2624,  7.6761,  1.7628, 0.880, 3.217
  873,    2627,  7.6743,  1.7629, 0.879, 3.217
  874,    2630,  7.6743,  1.7631, 0.879, 3.217
  875,    2633,  7.6743,  1.7633, 0.879, 3.216
  876,    2636,  7.6738,  1.7633, 0.879, 3.217
  877,    2639,  7.6748,  1.7634, 0.879, 3.217
  878,    2642,  7.6748,  1.7681, 0.880, 3.218
  879,    2645,  7.6743,  1.7636, 0.880, 3.217
  880,    2648,  7.6746,  1.7639, 0.880, 3.216
  881,    2651,  7.6743,  1.7643, 0.879, 3.217
  882,    2654,  7.6748,  1.7641, 0.880, 3.217
  883,    2657,  7.6746,  1.7644, 0.879, 3.217
  884,    2660,  7.6748,  1.7644, 0.880, 3.217
  885,    2663,  7.6741,  1.7690, 0.880, 3.218
  886,    2666,  7.6741,  1.7696, 0.880, 3.218
  887,    2669,  7.6736,  1.7647, 0.879, 3.217
  888,    2672,  7.6746,  1.7652, 0.879, 3.217
  889,    2675,  7.6738,  1.7655, 0.880, 3.217
  890,    2678,  7.4753,  1.8228, 0.886, 3.223
  891,    2681,  7.6746,  1.7706, 0.880, 3.218
  892,    2684,  7.6736,  1.7657, 0.879, 3.217
  893,    2687,  7.6761,  1.7659, 0.880, 3.217
  894,    2690,  7.6741,  1.7659, 0.880, 3.218
  895,    2693,  7.6761,  1.7660, 0.880, 3.217
  896,    2696,  7.6743,  1.7660, 0.880, 3.217
  897,    2699,  7.6766,  1.7662, 0.880, 3.218
  898,    2702,  7.6741,  1.7665, 0.879, 3.217
  899,    2705,  7.6753,  1.7667, 0.880, 3.218
  900,    2708,  7.6746,  1.7715, 0.880, 3.218
  901,    2711,  7.6753,  1.7884, 0.882, 3.220
  902,    2714,  7.6751,  1.7669, 0.880, 3.218
  903,    2717,  7.6748,  1.7670, 0.880, 3.218
  904,    2720,  7.6751,  1.7675, 0.880, 3.218
  905,    2723,  7.6753,  1.7674, 0.880, 3.218
  906,    2726,  7.6746,  1.7674, 0.880, 3.217
  907,    2729,  7.6751,  1.7675, 0.880, 3.218
  908,    2732,  7.8766,  1.7352, 0.876, 3.215
  909,    2735,  7.8761,  1.7208, 0.874, 3.213
  910,    2738,  7.8759,  1.7210, 0.874, 3.213
  911,    2741,  7.8751,  1.7256, 0.874, 3.212
  912,    2744,  7.8754,  1.7213, 0.874, 3.213
  913,    2747,  7.8756,  1.7215, 0.874, 3.213
  914,    2750,  7.8766,  1.7217, 0.875, 3.213
  915,    2753,  7.8741,  1.7265, 0.875, 3.212
  916,    2756,  7.8766,  1.7220, 0.875, 3.213
  917,    2759,  7.8754,  1.7222, 0.875, 3.213
  918,    2762,  7.8784,  1.7223, 0.874, 3.213
  919,    2765,  7.6741,  1.7700, 0.881, 3.217
  920,    2768,  7.6776,  1.7700, 0.880, 3.218
  921,    2771,  7.6751,  1.7698, 0.880, 3.218
  922,    2774,  7.6773,  1.7747, 0.880, 3.219
  923,    2777,  7.6748,  1.7745, 0.881, 3.218
  924,    2780,  7.6746,  1.7705, 0.880, 3.218
  925,    2783,  7.6751,  1.7706, 0.880, 3.218
  926,    2786,  7.6741,  1.7708, 0.880, 3.218
  927,    2789,  7.6746,  1.7710, 0.881, 3.218
  928,    2792,  7.6753,  1.7710, 0.880, 3.218
  929,    2795,  7.6748,  1.7710, 0.880, 3.218
  930,    2798,  7.6778,  1.7751, 0.881, 3.219
  931,    2801,  7.4760,  1.8253, 0.886, 3.224
  932,    2804,  7.6756,  1.7713, 0.880, 3.218
  933,    2807,  7.6753,  1.7715, 0.880, 3.219
  934,    2810,  7.6753,  1.7717, 0.880, 3.218
  935,    2813,  7.6748,  1.7717, 0.880, 3.218
  936,    2816,  7.6751,  1.7720, 0.880, 3.218
  937,    2819,  7.6771,  1.7722, 0.880, 3.218
  938,    2822,  7.6738,  1.7763, 0.880, 3.218
  939,    2825,  7.6751,  1.7722, 0.880, 3.218
  940,    2828,  7.6733,  1.7722, 0.880, 3.217
  941,    2831,  7.6743,  1.7725, 0.881, 3.218
  942,    2834,  7.6763,  1.7729, 0.881, 3.218
  943,    2837,  7.6778,  1.7729, 0.880, 3.218
  944,    2840,  7.6748,  1.7912, 0.882, 3.219
  945,    2843,  7.6791,  1.7775, 0.881, 3.219
  946,    2846,  7.6743,  1.7737, 0.881, 3.219
  947,    2849,  7.6766,  1.7737, 0.880, 3.219
  948,    2852,  7.6751,  1.7740, 0.880, 3.218
  949,    2855,  7.6778,  1.7742, 0.880, 3.218
  950,    2858,  7.6756,  1.7742, 0.880, 3.219
  951,    2861,  7.6761,  1.7744, 0.881, 3.219
  952,    2864,  7.6756,  1.7755, 0.881, 3.219
  953,    2867,  7.6763,  1.7812, 0.881, 3.219
  954,    2870,  7.6751,  1.7749, 0.881, 3.218
  955,    2873,  7.6758,  1.7749, 0.881, 3.218
  956,    2876,  7.6751,  1.7753, 0.881, 3.218
  957,    2879,  7.6751,  1.7753, 0.881, 3.218
  958,    2882,  7.6748,  1.7756, 0.881, 3.219
  959,    2885,  7.6758,  1.7758, 0.881, 3.219
  960,    2888,  7.6751,  1.7760, 0.881, 3.218
  961,    2891,  7.6761,  1.7807, 0.882, 3.219
  962,    2894,  7.6758,  1.7760, 0.881, 3.218
  963,    2897,  7.6763,  1.7760, 0.882, 3.219
  964,    2900,  7.6768,  1.7765, 0.881, 3.219
  965,    2903,  7.6731,  1.7768, 0.881, 3.218
  966,    2906,  7.6746,  1.7766, 0.882, 3.219
  967,    2909,  7.6768,  1.7811, 0.882, 3.220
  968,    2912,  7.6572,  1.7783, 0.882, 3.219
  969,    2915,  7.6768,  1.7771, 0.881, 3.219
  970,    2918,  7.6758,  1.7775, 0.881, 3.219
  971,    2921,  7.6756,  1.7775, 0.881, 3.218
  972,    2924,  7.6773,  1.7778, 0.882, 3.220
  973,    2927,  7.6748,  1.7778, 0.881, 3.218
