2015/05/17 13:37:48,V,A,Ah,Wh,T,S
2015/05/17 16:37:51,5.5924,2.2226,6.2597,34.9456,28.5,11138
2015/05/17 16:37:52,5.5924,2.2229,6.2604,34.9490,28.5,11139
2015/05/17 16:37:53,5.5924,2.2228,6.2610,34.9525,28.5,11140
2015/05/17 16:37:54,5.5923,2.2225,6.2616,34.9559,28.5,11141
2015/05/17 16:37:55,5.5925,2.2226,6.2622,34.9594,28.5,11142
2015/05/17 16:37:56,5.5926,2.2228,6.2628,34.9628,28.5,11143
2015/05/17 16:37:57,5.5926,2.2229,6.2635,34.9663,28.5,11144
2015/05/17 16:37:58,5.5929,2.2226,6.2641,34.9697,28.5,11145
2015/05/17 16:37:59,5.5970,1.7888,6.2647,34.9732,28.5,11146
2015/05/17 16:38:00,5.2997,0.4430,6.2648,34.9737,28.5,11147
2015/05/17 16:38:01,5.5887,2.2232,6.2654,34.9772,28.5,11148
2015/05/17 16:38:02,5.5903,2.2229,6.2660,34.9806,28.5,11149
2015/05/17 16:38:03,5.5908,2.2226,6.2666,34.9841,28.5,11150
2015/05/17 16:38:04,5.5910,2.2225,6.2673,34.9875,28.5,11151
2015/05/17 16:38:05,5.5914,2.2228,6.2679,34.9910,28.5,11152
2015/05/17 16:38:06,5.5916,2.2229,6.2685,34.9944,28.5,11153
2015/05/17 16:38:07,5.5919,2.2226,6.2691,34.9979,28.5,11154
2015/05/17 16:38:08,5.5919,2.2227,6.2697,35.0013,28.5,11155
2015/05/17 16:38:09,5.5920,2.2228,6.2703,35.0048,28.5,11156
2015/05/17 16:38:10,5.5919,2.2230,6.2710,35.0083,28.5,11157
2015/05/17 16:38:11,5.5922,2.2228,6.2716,35.0117,28.5,11158
2015/05/17 16:38:12,5.5922,2.2227,6.2722,35.0152,28.5,11159
2015/05/17 16:38:13,5.5923,2.2227,6.2728,35.0186,28.5,11160
2015/05/17 16:38:14,5.5923,2.2231,6.2734,35.0221,28.5,11161
2015/05/17 16:38:15,5.5923,2.2231,6.2741,35.0255,28.5,11162
2015/05/17 16:38:16,5.5924,2.2227,6.2747,35.0290,28.5,11163
2015/05/17 16:38:17,5.5924,2.2226,6.2753,35.0324,28.5,11164
2015/05/17 16:38:18,5.5925,2.2228,6.2759,35.0359,28.5,11165
2015/05/17 16:38:19,5.5925,2.2231,6.2765,35.0393,28.5,11166
2015/05/17 16:38:20,5.3475,0.0053,6.2768,35.0411,28.5,11167
2015/05/17 16:38:21,5.4679,1.7827,6.2770,35.0418,28.5,11168
2015/05/17 16:38:22,5.5895,2.2227,6.2776,35.0452,28.5,11169
2015/05/17 16:38:23,5.5904,2.2230,6.2782,35.0487,28.5,11170
2015/05/17 16:38:24,5.5907,2.2231,6.2788,35.0521,28.5,11171
2015/05/17 16:38:25,5.5911,2.2226,6.2794,35.0556,28.5,11172
2015/05/17 16:38:26,5.5911,2.2226,6.2801,35.0590,28.5,11173
2015/05/17 16:38:27,5.5916,2.2229,6.2807,35.0625,28.5,11174
2015/05/17 16:38:28,5.5917,2.2229,6.2813,35.0659,28.5,11175
2015/05/17 16:38:29,5.5918,2.2228,6.2819,35.0694,28.5,11176
2015/05/17 16:38:30,5.5918,2.2226,6.2825,35.0729,28.5,11177
2015/05/17 16:38:31,5.5919,2.2227,6.2831,35.0763,28.5,11178
2015/05/17 16:38:32,5.5920,2.2231,6.2838,35.0798,28.5,11179
2015/05/17 16:38:33,5.5921,2.2230,6.2844,35.0832,28.5,11180
2015/05/17 16:38:34,5.5920,2.2227,6.2850,35.0867,28.5,11181
2015/05/17 16:38:35,5.5923,2.2227,6.2856,35.0901,28.5,11182
2015/05/17 16:38:36,5.5921,2.2230,6.2862,35.0936,28.5,11183
2015/05/17 16:38:37,5.5922,2.2231,6.2868,35.0970,28.5,11184
2015/05/17 16:38:38,5.5923,2.2230,6.2875,35.1005,28.5,11185
2015/05/17 16:38:39,5.5925,2.2226,6.2881,35.1039,28.5,11186
2015/05/17 16:38:40,5.5926,2.2228,6.2887,35.1074,28.5,11187
2015/05/17 16:38:41,5.3022,0.4487,6.2887,35.1074,28.5,11188
2015/05/17 16:38:42,5.5885,2.2234,6.2893,35.1108,28.5,11189
2015/05/17 16:38:43,5.5902,2.2228,6.2899,35.1143,28.5,11190
2015/05/17 16:38:44,5.5907,2.2228,6.2906,35.1177,28.5,11191
2015/05/17 16:38:45,5.5909,2.2231,6.2912,35.1212,28.5,11192
2015/05/17 16:38:46,5.5914,2.2230,6.2918,35.1246,28.5,11193
2015/05/17 16:38:47,5.5915,2.2227,6.2924,35.1281,28.5,11194
2015/05/17 16:38:48,5.5917,2.2228,6.2930,35.1316,28.5,11195
2015/05/17 16:38:49,5.5915,2.2230,6.2936,35.1350,28.5,11196
2015/05/17 16:38:50,5.5917,2.2231,6.2943,35.1385,28.5,11197
2015/05/17 16:38:51,5.5919,2.2230,6.2949,35.1419,28.5,11198
2015/05/17 16:38:52,5.5920,2.2229,6.2955,35.1454,28.5,11199
2015/05/17 16:38:53,5.5922,2.2228,6.2961,35.1488,28.5,11200
2015/05/17 16:38:54,5.5921,2.2231,6.2967,35.1523,28.5,11201
2015/05/17 16:38:55,5.5923,2.2231,6.2973,35.1557,28.5,11202
2015/05/17 16:38:56,5.5923,2.2227,6.2980,35.1592,28.5,11203
2015/05/17 16:38:57,5.5924,2.2228,6.2986,35.1626,28.5,11204
2015/05/17 16:38:58,5.5924,2.2231,6.2992,35.1661,28.5,11205
2015/05/17 16:38:59,5.5923,2.2233,6.2998,35.1695,28.5,11206
2015/05/17 16:39:00,5.5926,2.2232,6.3004,35.1730,28.5,11207
2015/05/17 16:39:01,5.3417,0.0028,6.3011,35.1764,28.5,11208
2015/05/17 16:39:02,5.2878,0.5368,6.3012,35.1771,28.5,11209
2015/05/17 16:39:03,5.5892,2.2234,6.3018,35.1806,28.5,11210
2015/05/17 16:39:04,5.5904,2.2232,6.3024,35.1840,28.5,11211
2015/05/17 16:39:05,5.5908,2.2228,6.3030,35.1875,28.5,11212
2015/05/17 16:39:06,5.5911,2.2227,6.3036,35.1909,28.5,11213
2015/05/17 16:39:07,5.5912,2.2229,6.3043,35.1944,28.5,11214
2015/05/17 16:39:08,5.5914,2.2231,6.3049,35.1978,28.5,11215
2015/05/17 16:39:09,5.5917,2.2228,6.3055,35.2013,28.5,11216
2015/05/17 16:39:10,5.5918,2.2226,6.3061,35.2047,28.5,11217
2015/05/17 16:39:11,5.5920,2.2226,6.3067,35.2082,28.5,11218
2015/05/17 16:39:12,5.5919,2.2228,6.3074,35.2116,28.5,11219
2015/05/17 16:39:13,5.5922,2.2229,6.3080,35.2151,28.5,11220
2015/05/17 16:39:14,5.5922,2.2226,6.3086,35.2185,28.5,11221
2015/05/17 16:39:15,5.5921,2.2226,6.3092,35.2220,28.5,11222
2015/05/17 16:39:16,5.5924,2.2229,6.3098,35.2254,28.5,11223
2015/05/17 16:39:17,5.5924,2.2229,6.3104,35.2289,28.5,11224
2015/05/17 16:39:18,5.5924,2.2226,6.3111,35.2324,28.5,11225
2015/05/17 16:39:19,5.5924,2.2226,6.3117,35.2358,28.5,11226
2015/05/17 16:39:20,5.5925,2.2226,6.3123,35.2393,28.5,11227
2015/05/17 16:39:21,5.5925,2.2227,6.3129,35.2427,28.5,11228
2015/05/17 16:39:22,5.3261,0.3340,6.3129,35.2427,28.5,11229
2015/05/17 16:39:23,5.5872,2.2236,6.3132,35.2445,28.5,11230
2015/05/17 16:39:24,5.5896,2.2230,6.3139,35.2479,28.5,11231
2015/05/17 16:39:25,5.5906,2.2232,6.3145,35.2514,28.5,11232
2015/05/17 16:39:26,5.5908,2.2231,6.3151,35.2548,28.5,11233
2015/05/17 16:39:27,5.5910,2.2228,6.3157,35.2583,28.5,11234
2015/05/17 16:39:28,5.5914,2.2227,6.3163,35.2617,28.5,11235
2015/05/17 16:39:29,5.5916,2.2229,6.3169,35.2652,28.5,11236
2015/05/17 16:39:30,5.5918,2.2231,6.3176,35.2686,28.5,11237
2015/05/17 16:39:31,5.5918,2.2230,6.3182,35.2721,28.5,11238
2015/05/17 16:39:32,5.5920,2.2227,6.3188,35.2755,28.5,11239
2015/05/17 16:39:33,5.5919,2.2227,6.3194,35.2790,28.5,11240
2015/05/17 16:39:34,5.5920,2.2231,6.3200,35.2825,28.5,11241
2015/05/17 16:39:35,5.5920,2.2231,6.3207,35.2859,28.5,11242
2015/05/17 16:39:36,5.5920,2.2226,6.3213,35.2894,28.5,11243
2015/05/17 16:39:37,5.5922,2.2227,6.3219,35.2928,28.5,11244
2015/05/17 16:39:38,5.5923,2.2228,6.3225,35.2963,28.5,11245
2015/05/17 16:39:39,5.5923,2.2231,6.3231,35.2997,28.5,11246
2015/05/17 16:39:40,5.5924,2.2229,6.3237,35.3032,28.5,11247
2015/05/17 16:39:41,5.5924,2.2226,6.3244,35.3066,28.5,11248
2015/05/17 16:39:42,5.5292,1.1101,6.3250,35.3101,28.5,11249
2015/05/17 16:39:43,5.2979,0.4494,6.3251,35.3107,28.5,11250
2015/05/17 16:39:44,5.5887,2.2234,6.3257,35.3142,28.5,11251
2015/05/17 16:39:45,5.5900,2.2229,6.3263,35.3176,28.5,11252
2015/05/17 16:39:46,5.5907,2.2230,6.3270,35.3211,28.5,11253
2015/05/17 16:39:47,5.5909,2.2232,6.3276,35.3245,28.5,11254
2015/05/17 16:39:48,5.5912,2.2233,6.3282,35.3280,28.5,11255
2015/05/17 16:39:49,5.5914,2.2231,6.3288,35.3315,28.5,11256
2015/05/17 16:39:50,5.5912,2.2228,6.3294,35.3349,28.5,11257
2015/05/17 16:39:51,5.5916,2.2230,6.3300,35.3384,28.5,11258
2015/05/17 16:39:52,5.5916,2.2231,6.3307,35.3418,28.5,11259
2015/05/17 16:39:53,5.5918,2.2232,6.3313,35.3453,28.5,11260
2015/05/17 16:39:54,5.5920,2.2229,6.3319,35.3487,28.5,11261
2015/05/17 16:39:55,5.5922,2.2228,6.3325,35.3522,28.5,11262
2015/05/17 16:39:56,5.5922,2.2231,6.3331,35.3556,28.5,11263
2015/05/17 16:39:57,5.5923,2.2231,6.3337,35.3591,28.5,11264
2015/05/17 16:39:58,5.5924,2.2229,6.3344,35.3625,28.5,11265
2015/05/17 16:39:59,5.5925,2.2228,6.3350,35.3660,28.5,11266
2015/05/17 16:40:00,5.5924,2.2229,6.3356,35.3694,28.5,11267
2015/05/17 16:40:01,5.5926,2.2231,6.3362,35.3729,28.5,11268
2015/05/17 16:40:02,5.5927,2.2232,6.3368,35.3763,28.5,11269
2015/05/17 16:40:03,5.3649,0.0024,6.3370,35.3771,28.5,11270
2015/05/17 16:40:04,5.5813,2.2240,6.3371,35.3778,28.5,11271
2015/05/17 16:40:05,5.5896,2.2233,6.3377,35.3812,28.5,11272
2015/05/17 16:40:06,5.5904,2.2232,6.3383,35.3847,28.5,11273
2015/05/17 16:40:07,5.5906,2.2230,6.3389,35.3881,28.5,11274
2015/05/17 16:40:08,5.5910,2.2228,6.3396,35.3916,28.5,11275
2015/05/17 16:40:09,5.5914,2.2230,6.3402,35.3950,28.5,11276
2015/05/17 16:40:10,5.5916,2.2231,6.3408,35.3985,28.5,11277
2015/05/17 16:40:11,5.5916,2.2231,6.3414,35.4019,28.5,11278
2015/05/17 16:40:12,5.5917,2.2229,6.3420,35.4054,28.5,11279
2015/05/17 16:40:13,5.5919,2.2230,6.3427,35.4089,28.5,11280
2015/05/17 16:40:14,5.5918,2.2233,6.3433,35.4123,28.5,11281
2015/05/17 16:40:15,5.5920,2.2232,6.3439,35.4158,28.5,11282
2015/05/17 16:40:16,5.5921,2.2229,6.3445,35.4192,28.5,11283
2015/05/17 16:40:17,5.5922,2.2230,6.3451,35.4227,28.5,11284
2015/05/17 16:40:18,5.5924,2.2231,6.3457,35.4261,28.5,11285
2015/05/17 16:40:19,5.5923,2.2233,6.3464,35.4296,28.5,11286
2015/05/17 16:40:20,5.5925,2.2231,6.3470,35.4330,28.5,11287
2015/05/17 16:40:21,5.5925,2.2227,6.3476,35.4365,28.5,11288
2015/05/17 16:40:22,5.5927,2.2228,6.3482,35.4399,28.5,11289
2015/05/17 16:40:23,5.5926,2.2232,6.3488,35.4434,28.5,11290
2015/05/17 16:40:24,5.2988,0.4496,6.3489,35.4436,28.5,11291
2015/05/17 16:40:25,5.5882,2.2233,6.3495,35.4471,28.5,11292
2015/05/17 16:40:26,5.5899,2.2231,6.3501,35.4505,28.5,11293
2015/05/17 16:40:27,5.5907,2.2231,6.3507,35.4540,28.5,11294
2015/05/17 16:40:28,5.5909,2.2233,6.3513,35.4574,28.5,11295
2015/05/17 16:40:29,5.5911,2.2231,6.3520,35.4609,28.5,11296
2015/05/17 16:40:30,5.5914,2.2229,6.3526,35.4643,28.5,11297
2015/05/17 16:40:31,5.5915,2.2229,6.3532,35.4678,28.5,11298
2015/05/17 16:40:32,5.5918,2.2232,6.3538,35.4712,28.5,11299
2015/05/17 16:40:33,5.5917,2.2232,6.3544,35.4747,28.5,11300
2015/05/17 16:40:34,5.5919,2.2228,6.3550,35.4781,28.5,11301
2015/05/17 16:40:35,5.5918,2.2227,6.3557,35.4816,28.5,11302
2015/05/17 16:40:36,5.5921,2.2230,6.3563,35.4850,28.5,11303
2015/05/17 16:40:37,5.5923,2.2231,6.3569,35.4885,28.5,11304
2015/05/17 16:40:38,5.5923,2.2230,6.3575,35.4919,28.5,11305
2015/05/17 16:40:39,5.5924,2.2228,6.3581,35.4954,28.5,11306
2015/05/17 16:40:40,5.5924,2.2229,6.3588,35.4988,28.5,11307
2015/05/17 16:40:41,5.5924,2.2232,6.3594,35.5023,28.5,11308
2015/05/17 16:40:42,5.5925,2.2231,6.3600,35.5058,28.5,11309
2015/05/17 16:40:43,5.5927,2.2227,6.3606,35.5092,28.5,11310
2015/05/17 16:40:44,5.5926,2.2228,6.3612,35.5127,28.5,11311
2015/05/17 16:40:45,5.5926,2.2239,6.3618,35.5161,28.5,11312
2015/05/17 16:40:46,5.5926,2.2238,6.3625,35.5196,28.5,11313
2015/05/17 16:40:47,5.5927,2.2237,6.3631,35.5230,28.5,11314
2015/05/17 16:40:48,5.5928,2.2234,6.3637,35.5265,28.5,11315
2015/05/17 16:40:49,5.5927,2.2234,6.3643,35.5299,28.5,11316
2015/05/17 16:40:50,5.5929,2.2237,6.3649,35.5334,28.5,11317
2015/05/17 16:40:51,5.5929,2.2236,6.3655,35.5368,28.5,11318
2015/05/17 16:40:52,5.5930,2.2233,6.3662,35.5403,28.5,11319
2015/05/17 16:40:53,5.5929,2.2232,6.3668,35.5437,28.5,11320
2015/05/17 16:40:54,5.5929,2.2234,6.3674,35.5472,28.5,11321
2015/05/17 16:40:55,5.5929,2.2234,6.3680,35.5507,28.5,11322
2015/05/17 16:40:56,5.5931,2.2231,6.3686,35.5541,28.5,11323
2015/05/17 16:40:57,5.5930,2.2231,6.3693,35.5576,28.5,11324
2015/05/17 16:40:58,5.5930,2.2232,6.3699,35.5610,28.5,11325
2015/05/17 16:40:59,5.5930,2.2234,6.3705,35.5645,28.5,11326
2015/05/17 16:41:00,5.5930,2.2231,6.3711,35.5679,28.5,11327
2015/05/17 16:41:01,5.5930,2.2230,6.3717,35.5714,28.5,11328
2015/05/17 16:41:02,5.5931,2.2230,6.3723,35.5748,28.5,11329
2015/05/17 16:41:03,5.5932,2.2198,6.3730,35.5783,28.5,11330
2015/05/17 16:41:04,5.5934,2.2196,6.3736,35.5817,28.5,11331
2015/05/17 16:41:05,5.5935,2.2190,6.3742,35.5852,28.5,11332
2015/05/17 16:41:06,5.5935,2.2190,6.3748,35.5886,28.5,11333
2015/05/17 16:41:07,5.5935,2.2194,6.3754,35.5921,28.5,11334
2015/05/17 16:41:08,5.5934,2.2197,6.3760,35.5955,28.5,11335
2015/05/17 16:41:09,5.5935,2.2193,6.3767,35.5990,28.5,11336
2015/05/17 16:41:10,5.5934,2.2190,6.3773,35.6024,28.5,11337
2015/05/17 16:41:11,5.5935,2.2191,6.3779,35.6059,28.5,11338
2015/05/17 16:41:12,5.5935,2.2195,6.3785,35.6093,28.5,11339
2015/05/17 16:41:13,5.5936,2.2195,6.3791,35.6128,28.5,11340
2015/05/17 16:41:14,5.5936,2.2189,6.3797,35.6162,28.5,11341
2015/05/17 16:41:15,5.5937,2.2188,6.3804,35.6196,28.5,11342
2015/05/17 16:41:16,5.5939,2.2192,6.3810,35.6231,28.5,11343
2015/05/17 16:41:17,5.5938,2.2192,6.3816,35.6265,28.5,11344
2015/05/17 16:41:18,5.5938,2.2189,6.3822,35.6300,28.5,11345
2015/05/17 16:41:19,5.5938,2.2186,6.3828,35.6334,28.5,11346
2015/05/17 16:41:20,5.5939,2.2188,6.3834,35.6369,28.5,11347
2015/05/17 16:41:21,5.5939,2.2191,6.3841,35.6403,28.5,11348
2015/05/17 16:41:22,5.5937,2.2192,6.3847,35.6438,28.5,11349
2015/05/17 16:41:23,5.5938,2.2179,6.3853,35.6472,28.5,11350
2015/05/17 16:41:24,5.5943,2.2099,6.3859,35.6507,28.5,11351
2015/05/17 16:41:25,5.5944,2.2112,6.3865,35.6541,28.5,11352
2015/05/17 16:41:26,5.5944,2.2111,6.3871,35.6575,28.5,11353
2015/05/17 16:41:27,5.5943,2.2102,6.3877,35.6610,28.5,11354
2015/05/17 16:41:28,5.5944,2.2098,6.3884,35.6644,28.5,11355
2015/05/17 16:41:29,5.5944,2.2104,6.3890,35.6678,28.5,11356
2015/05/17 16:41:30,5.5944,2.2111,6.3896,35.6713,28.5,11357
2015/05/17 16:41:31,5.5944,2.2108,6.3902,35.6747,28.5,11358
2015/05/17 16:41:32,5.5945,2.2096,6.3908,35.6781,28.5,11359
2015/05/17 16:41:33,5.5944,2.2097,6.3914,35.6816,28.5,11360
2015/05/17 16:41:34,5.5942,2.2109,6.3920,35.6850,28.5,11361
2015/05/17 16:41:35,5.5943,2.2107,6.3927,35.6884,28.5,11362
2015/05/17 16:41:36,5.5944,2.2097,6.3933,35.6919,28.5,11363
2015/05/17 16:41:37,5.5943,2.2096,6.3939,35.6953,28.5,11364
2015/05/17 16:41:38,5.5944,2.2103,6.3945,35.6987,28.5,11365
2015/05/17 16:41:39,5.5944,2.2109,6.3951,35.7022,28.5,11366
2015/05/17 16:41:40,5.5944,2.2103,6.3957,35.7056,28.5,11367
2015/05/17 16:41:41,5.5945,2.2096,6.3963,35.7090,28.5,11368
2015/05/17 16:41:42,5.5941,2.2095,6.3969,35.7125,28.5,11369
2015/05/17 16:41:43,5.5943,2.2107,6.3976,35.7159,28.5,11370
2015/05/17 16:41:44,5.5955,2.1940,6.3982,35.7194,28.5,11371
2015/05/17 16:41:45,5.5955,2.1914,6.3988,35.7228,28.5,11372
2015/05/17 16:41:46,5.5955,2.1913,6.3994,35.7262,28.5,11373
2015/05/17 16:41:47,5.5954,2.1932,6.4000,35.7296,28.5,11374
2015/05/17 16:41:48,5.5953,2.1938,6.4006,35.7330,28.5,11375
2015/05/17 16:41:49,5.5955,2.1926,6.4012,35.7364,28.5,11376
2015/05/17 16:41:50,5.5956,2.1912,6.4018,35.7398,28.5,11377
2015/05/17 16:41:51,5.5956,2.1917,6.4024,35.7432,28.5,11378
2015/05/17 16:41:52,5.5956,2.1937,6.4030,35.7466,28.5,11379
2015/05/17 16:41:53,5.5954,2.1937,6.4037,35.7500,28.5,11380
2015/05/17 16:41:54,5.5955,2.1912,6.4043,35.7534,28.5,11381
2015/05/17 16:41:55,5.5954,2.1910,6.4049,35.7568,28.5,11382
2015/05/17 16:41:56,5.5953,2.1934,6.4055,35.7602,28.5,11383
2015/05/17 16:41:57,5.5954,2.1936,6.4061,35.7637,28.5,11384
2015/05/17 16:41:58,5.5954,2.1921,6.4067,35.7671,28.5,11385
2015/05/17 16:41:59,5.5955,2.1911,6.4073,35.7705,28.5,11386
2015/05/17 16:42:00,5.5954,2.1921,6.4079,35.7739,28.5,11387
2015/05/17 16:42:01,5.5953,2.1937,6.4085,35.7773,28.5,11388
2015/05/17 16:42:02,5.5952,2.1936,6.4091,35.7807,28.5,11389
2015/05/17 16:42:03,5.5953,2.1912,6.4097,35.7841,28.5,11390
2015/05/17 16:42:04,5.5952,2.1912,6.4104,35.7875,28.5,11391
2015/05/17 16:42:05,5.5970,2.1613,6.4110,35.7909,28.5,11392
2015/05/17 16:42:06,5.5971,2.1614,6.4116,35.7942,28.5,11393
2015/05/17 16:42:07,5.5973,2.1577,6.4122,35.7976,28.5,11394
2015/05/17 16:42:08,5.5972,2.1568,6.4128,35.8009,28.5,11395
2015/05/17 16:42:09,5.5970,2.1591,6.4134,35.8043,28.5,11396
2015/05/17 16:42:10,5.5970,2.1612,6.4140,35.8076,28.5,11397
2015/05/17 16:42:11,5.5970,2.1602,6.4146,35.8110,28.5,11398
2015/05/17 16:42:12,5.5972,2.1567,6.4152,35.8144,28.5,11399
2015/05/17 16:42:13,5.5971,2.1567,6.4158,35.8177,28.5,11400
2015/05/17 16:42:14,5.5967,2.1612,6.4164,35.8211,28.5,11401
2015/05/17 16:42:15,5.5968,2.1612,6.4170,35.8244,28.5,11402
2015/05/17 16:42:16,5.5971,2.1570,6.4176,35.8278,28.5,11403
2015/05/17 16:42:17,5.5972,2.1568,6.4182,35.8311,28.5,11404
2015/05/17 16:42:18,5.5968,2.1598,6.4188,35.8345,28.5,11405
2015/05/17 16:42:19,5.5968,2.1613,6.4194,35.8379,28.5,11406
2015/05/17 16:42:20,5.5971,2.1595,6.4200,35.8412,28.5,11407
2015/05/17 16:42:21,5.5970,2.1568,6.4206,35.8446,28.5,11408
2015/05/17 16:42:22,5.5970,2.1574,6.4212,35.8479,28.5,11409
2015/05/17 16:42:23,5.5966,2.1614,6.4218,35.8513,28.5,11410
2015/05/17 16:42:24,5.5968,2.1613,6.4224,35.8546,28.5,11411
2015/05/17 16:42:25,5.5970,2.1567,6.4230,35.8580,28.5,11412
2015/05/17 16:42:26,5.6006,2.1001,6.4235,35.8613,28.5,11413
2015/05/17 16:42:27,5.6001,2.1060,6.4241,35.8645,28.5,11414
2015/05/17 16:42:28,5.6001,2.1071,6.4247,35.8678,28.5,11415
2015/05/17 16:42:29,5.6000,2.1033,6.4253,35.8711,28.5,11416
2015/05/17 16:42:30,5.6003,2.1002,6.4259,35.8744,28.5,11417
2015/05/17 16:42:31,5.6000,2.1021,6.4265,35.8776,28.5,11418
2015/05/17 16:42:32,5.5996,2.1072,6.4270,35.8809,28.5,11419
2015/05/17 16:42:33,5.5997,2.1072,6.4276,35.8842,28.5,11420
2015/05/17 16:42:34,5.6000,2.1002,6.4282,35.8874,28.5,11421
2015/05/17 16:42:35,5.5999,2.1003,6.4288,35.8907,28.5,11422
2015/05/17 16:42:36,5.5994,2.1072,6.4294,35.8940,28.5,11423
2015/05/17 16:42:37,5.5995,2.1073,6.4300,35.8973,28.5,11424
2015/05/17 16:42:38,5.5997,2.1022,6.4305,35.9005,28.5,11425
2015/05/17 16:42:39,5.5997,2.1003,6.4311,35.9038,28.5,11426
2015/05/17 16:42:40,5.5996,2.1034,6.4317,35.9071,28.5,11427
2015/05/17 16:42:41,5.5994,2.1073,6.4323,35.9104,28.5,11428
2015/05/17 16:42:42,5.5996,2.1060,6.4329,35.9136,28.5,11429
2015/05/17 16:42:43,5.5998,2.1003,6.4335,35.9169,28.5,11430
2015/05/17 16:42:44,5.5999,2.1003,6.4341,35.9202,28.5,11431
2015/05/17 16:42:45,5.5994,2.1072,6.4346,35.9234,28.5,11432
2015/05/17 16:42:46,5.5986,1.9328,6.4352,35.9267,28.5,11433
2015/05/17 16:42:47,5.5976,1.9231,6.4358,35.9297,28.5,11434
2015/05/17 16:42:48,5.5973,1.9218,6.4363,35.9327,28.5,11435
2015/05/17 16:42:49,5.5979,1.9281,6.4368,35.9357,28.5,11436
2015/05/17 16:42:50,5.5973,1.9327,6.4374,35.9387,28.5,11437
2015/05/17 16:42:51,5.5970,1.9291,6.4379,35.9417,28.5,11438
2015/05/17 16:42:52,5.5964,1.9217,6.4384,35.9447,28.5,11439
2015/05/17 16:42:53,5.5973,1.9220,6.4390,35.9477,28.5,11440
2015/05/17 16:42:54,5.5967,1.9326,6.4395,35.9507,28.5,11441
2015/05/17 16:42:55,5.5966,1.9326,6.4400,35.9537,28.5,11442
2015/05/17 16:42:56,5.5960,1.9217,6.4406,35.9567,28.5,11443
2015/05/17 16:42:57,5.5961,1.9216,6.4411,35.9597,28.5,11444
2015/05/17 16:42:58,5.5965,1.9300,6.4416,35.9627,28.5,11445
2015/05/17 16:42:59,5.5964,1.9325,6.4422,35.9657,28.5,11446
2015/05/17 16:43:00,5.5959,1.9272,6.4427,35.9687,28.5,11447
2015/05/17 16:43:01,5.5954,1.9217,6.4433,35.9716,28.5,11448
2015/05/17 16:43:02,5.5963,1.9238,6.4438,35.9746,28.5,11449
2015/05/17 16:43:03,5.5958,1.9326,6.4443,35.9776,28.5,11450
2015/05/17 16:43:04,5.5956,1.9326,6.4449,35.9806,28.5,11451
2015/05/17 16:43:05,5.5951,1.9218,6.4454,35.9836,28.5,11452
2015/05/17 16:43:06,5.5957,1.9216,6.4459,35.9866,28.5,11453
2015/05/17 16:43:07,5.5958,1.9319,6.4465,35.9896,28.5,11454
2015/05/17 16:43:08,5.5954,1.9327,6.4470,35.9926,28.5,11455
2015/05/17 16:43:09,5.5950,1.9255,6.4475,35.9956,28.5,11456
2015/05/17 16:43:10,5.5950,1.9219,6.4481,35.9986,28.5,11457
2015/05/17 16:43:11,5.5959,1.9256,6.4486,36.0016,28.5,11458
2015/05/17 16:43:12,5.5954,1.9327,6.4491,36.0046,28.5,11459
2015/05/17 16:43:13,5.5954,1.9316,6.4497,36.0076,28.5,11460
2015/05/17 16:43:14,5.5952,1.9218,6.4502,36.0106,28.5,11461
2015/05/17 16:43:15,5.5956,1.9217,6.4507,36.0136,28.5,11462
2015/05/17 16:43:16,5.5951,1.9328,6.4513,36.0166,28.5,11463
2015/05/17 16:43:17,5.5950,1.9328,6.4518,36.0196,28.5,11464
2015/05/17 16:43:18,5.5948,1.9240,6.4524,36.0226,28.5,11465
2015/05/17 16:43:19,5.5949,1.9219,6.4529,36.0256,28.5,11466
2015/05/17 16:43:20,5.5954,1.9276,6.4534,36.0286,28.5,11467
2015/05/17 16:43:21,5.5948,1.9330,6.4540,36.0316,28.5,11468
2015/05/17 16:43:22,5.5948,1.9302,6.4545,36.0346,28.5,11469
2015/05/17 16:43:23,5.5945,1.9220,6.4550,36.0375,28.5,11470
2015/05/17 16:43:24,5.5954,1.9216,6.4556,36.0405,28.5,11471
2015/05/17 16:43:25,5.5948,1.9328,6.4561,36.0435,28.5,11472
2015/05/17 16:43:26,5.5946,1.9329,6.4566,36.0465,28.5,11473
2015/05/17 16:43:27,5.5943,1.9226,6.4572,36.0495,28.5,11474
2015/05/17 16:43:28,5.5947,1.9219,6.4577,36.0525,28.5,11475
2015/05/17 16:43:29,5.5949,1.9293,6.4582,36.0555,28.5,11476
2015/05/17 16:43:30,5.5945,1.9330,6.4588,36.0585,28.5,11477
2015/05/17 16:43:31,5.5946,1.9286,6.4593,36.0615,28.5,11478
2015/05/17 16:43:32,5.5943,1.9220,6.4598,36.0645,28.5,11479
2015/05/17 16:43:33,5.5952,1.9229,6.4604,36.0675,28.5,11480
2015/05/17 16:43:34,5.5945,1.9330,6.4609,36.0705,28.5,11481
2015/05/17 16:43:35,5.5944,1.9329,6.4615,36.0735,28.5,11482
2015/05/17 16:43:36,5.5943,1.9221,6.4620,36.0765,28.5,11483
2015/05/17 16:43:37,5.5949,1.9218,6.4625,36.0795,28.5,11484
2015/05/17 16:43:38,5.5943,1.9311,6.4631,36.0825,28.5,11485
2015/05/17 16:43:39,5.5941,1.9332,6.4636,36.0855,28.5,11486
