2015/02/26 18:15:03,U,I,Ah,Wh,T,S
2015/02/26 18:19:20,5.2155,0.0268,0.0008,0.0041,27.9,276
2015/02/26 18:19:22,5.2161,0.0267,0.0008,0.0042,27.9,277
2015/02/26 18:19:23,5.2162,0.0268,0.0008,0.0042,28.0,278
2015/02/26 18:19:24,5.2167,0.0268,0.0008,0.0043,28.0,280
2015/02/26 18:19:25,5.2169,0.0268,0.0008,0.0043,27.9,281
2015/02/26 18:19:26,5.2163,0.0268,0.0008,0.0044,27.9,282
2015/02/26 18:19:27,5.2158,0.0268,0.0008,0.0044,27.9,283
2015/02/26 18:19:28,5.2154,0.0268,0.0008,0.0045,28.0,284
2015/02/26 18:19:29,5.2158,0.0268,0.0008,0.0045,27.9,285
2015/02/26 18:19:30,5.2155,0.0268,0.0008,0.0045,28.0,286
2015/02/26 18:19:32,5.2151,0.0268,0.0008,0.0046,28.0,287
2015/02/26 18:19:33,5.2152,0.0267,0.0008,0.0046,27.9,288
2015/02/26 18:19:34,5.2155,0.0268,0.0009,0.0047,27.9,290
2015/02/26 18:19:35,5.2150,0.0268,0.0009,0.0047,27.9,291
2015/02/26 18:19:36,5.2148,0.0268,0.0009,0.0048,27.9,292
2015/02/26 18:19:37,5.2152,0.0267,0.0009,0.0048,28.0,293
2015/02/26 18:19:38,5.2150,0.0268,0.0009,0.0048,28.0,294
2015/02/26 18:19:39,5.2151,0.0268,0.0009,0.0049,27.9,295
2015/02/26 18:19:41,5.2149,0.0268,0.0009,0.0049,27.9,296
2015/02/26 18:19:42,5.2148,0.0268,0.0009,0.0050,27.9,297
2015/02/26 18:19:43,5.2147,0.0268,0.0009,0.0050,27.9,299
2015/02/26 18:19:44,5.2149,0.0267,0.0009,0.0051,27.9,300
2015/02/26 18:19:45,5.2153,0.0268,0.0009,0.0051,27.9,301
2015/02/26 18:19:46,5.2147,0.0268,0.0009,0.0051,27.9,302
2015/02/26 18:19:47,5.2147,0.0268,0.0010,0.0052,28.0,303
2015/02/26 18:19:48,5.2148,0.0268,0.0010,0.0052,28.0,304
2015/02/26 18:19:49,5.2150,0.0268,0.0010,0.0053,27.9,305
2015/02/26 18:19:50,5.2151,0.0268,0.0010,0.0053,27.9,306
2015/02/26 18:19:51,5.2150,0.0268,0.0010,0.0053,27.9,307
2015/02/26 18:19:53,5.2149,0.0268,0.0010,0.0054,27.9,308
2015/02/26 18:19:54,5.2151,0.0268,0.0010,0.0054,27.9,309
2015/02/26 18:19:55,5.2149,0.0268,0.0010,0.0055,27.9,311
2015/02/26 18:19:56,5.2152,0.0268,0.0010,0.0055,27.9,312
2015/02/26 18:19:57,5.2151,0.0268,0.0010,0.0056,27.9,313
2015/02/26 18:19:58,5.2151,0.0267,0.0010,0.0056,27.9,314
2015/02/26 18:19:59,5.2158,0.0267,0.0010,0.0057,27.9,315
2015/02/26 18:20:00,5.2151,0.0267,0.0011,0.0057,27.9,316
2015/02/26 18:20:01,5.2150,0.0267,0.0011,0.0057,27.9,317
2015/02/26 18:20:03,5.2151,0.0267,0.0011,0.0058,27.9,318
2015/02/26 18:20:04,5.2151,0.0268,0.0011,0.0058,27.9,319
2015/02/26 18:20:05,5.2152,0.0268,0.0011,0.0059,27.9,320
2015/02/26 18:20:06,5.2152,0.0267,0.0011,0.0059,27.9,322
2015/02/26 18:20:07,5.2153,0.0268,0.0011,0.0059,27.9,323
2015/02/26 18:20:08,5.2153,0.0268,0.0011,0.0060,27.9,324
2015/02/26 18:20:09,5.2148,0.0268,0.0011,0.0060,27.9,325
2015/02/26 18:20:10,5.2150,0.0267,0.0011,0.0061,27.9,326
2015/02/26 18:20:11,5.2150,0.0267,0.0011,0.0061,27.9,327
2015/02/26 18:20:12,5.2152,0.0267,0.0011,0.0062,27.9,328
2015/02/26 18:20:13,5.2151,0.0268,0.0011,0.0062,27.9,329
2015/02/26 18:20:15,5.2152,0.0268,0.0012,0.0063,27.9,330
2015/02/26 18:20:16,5.2151,0.0268,0.0012,0.0063,27.9,331
2015/02/26 18:20:17,5.2153,0.0267,0.0012,0.0063,27.9,332
2015/02/26 18:20:18,5.2155,0.0267,0.0012,0.0064,27.9,334
2015/02/26 18:20:19,5.2149,0.0268,0.0012,0.0064,27.9,335
2015/02/26 18:20:20,5.2154,0.0268,0.0012,0.0064,27.9,336
2015/02/26 18:20:21,5.2154,0.0268,0.0012,0.0065,27.9,337
2015/02/26 18:20:22,5.2152,0.0268,0.0012,0.0065,27.9,338
2015/02/26 18:20:23,5.2151,0.0267,0.0012,0.0066,27.9,339
2015/02/26 18:20:24,5.2152,0.0268,0.0012,0.0066,27.9,340
2015/02/26 18:20:26,5.2151,0.0268,0.0012,0.0067,27.9,341
2015/02/26 18:20:27,5.2152,0.0268,0.0012,0.0067,27.9,342
2015/02/26 18:20:28,5.2152,0.0268,0.0013,0.0068,27.9,344
2015/02/26 18:20:29,5.2152,0.0268,0.0013,0.0068,27.9,345
2015/02/26 18:20:30,5.2149,0.0268,0.0013,0.0068,27.9,346
2015/02/26 18:20:31,5.2150,0.0268,0.0013,0.0069,27.9,347
2015/02/26 18:20:32,5.2150,0.0268,0.0013,0.0069,27.9,348
2015/02/26 18:20:33,5.2150,0.0267,0.0013,0.0070,27.9,349
2015/02/26 18:20:34,5.2149,0.0267,0.0013,0.0070,27.9,350
2015/02/26 18:20:35,5.2148,0.0268,0.0013,0.0071,27.9,351
2015/02/26 18:20:37,5.2148,0.0268,0.0013,0.0071,27.9,352
2015/02/26 18:20:38,5.2153,0.0268,0.0013,0.0071,27.9,353
2015/02/26 18:20:39,5.2149,0.0268,0.0013,0.0072,27.9,355
2015/02/26 18:20:40,5.2150,0.0268,0.0013,0.0072,27.9,356
2015/02/26 18:20:41,5.2151,0.0268,0.0014,0.0073,27.9,357
2015/02/26 18:20:42,5.2149,0.0268,0.0014,0.0073,27.9,358
2015/02/26 18:20:43,5.2153,0.0267,0.0014,0.0074,27.9,359
2015/02/26 18:20:44,5.2152,0.0268,0.0014,0.0074,27.9,360
2015/02/26 18:20:45,5.2150,0.0267,0.0014,0.0074,27.9,361
2015/02/26 18:20:47,5.2150,0.0268,0.0014,0.0075,27.9,362
2015/02/26 18:20:48,5.2148,0.0268,0.0014,0.0075,27.9,363
2015/02/26 18:20:49,5.2150,0.0267,0.0014,0.0076,27.9,365
2015/02/26 18:20:50,5.2154,0.0268,0.0014,0.0076,27.9,366
2015/02/26 18:20:51,5.2150,0.0268,0.0014,0.0077,27.9,367
2015/02/26 18:20:52,5.2149,0.0268,0.0014,0.0077,27.9,368
2015/02/26 18:20:53,5.2149,0.0267,0.0014,0.0077,27.9,369
2015/02/26 18:20:54,5.2152,0.0268,0.0015,0.0078,27.9,370
2015/02/26 18:20:55,5.2152,0.0268,0.0015,0.0078,27.9,371
2015/02/26 18:20:56,5.2149,0.0267,0.0015,0.0079,27.9,372
2015/02/26 18:20:58,5.2146,0.0267,0.0015,0.0079,27.9,373
2015/02/26 18:20:59,5.2147,0.0267,0.0015,0.0080,27.9,374
2015/02/26 18:21:00,5.2149,0.0268,0.0015,0.0080,27.9,376
2015/02/26 18:21:01,5.2149,0.0268,0.0015,0.0080,27.9,377
2015/02/26 18:21:02,5.2148,0.0268,0.0015,0.0081,27.9,378
