    i,    t(s),    U(V),    I(A),   Vd+,   Vd-
 1467,    4408,  5.1858,  0.0430, 2.502, 2.502
 1468,    4411,  5.1856,  0.0430, 2.502, 2.501
 1469,    4414,  5.1873,  0.0430, 2.501, 2.503
 1470,    4417,  5.1833,  0.1376, 2.502, 2.502
 1471,    4420,  5.1823,  0.0539, 1.853, 1.852
 1472,    4423,  5.1808,  0.0549, 1.853, 1.854
 1473,    4426,  5.1808,  0.0541, 1.854, 1.853
 1474,    4429,  5.1810,  0.0541, 1.853, 1.853
 1475,    4432,  5.1800,  0.0551, 1.854, 1.853
 1476,    4435,  5.1808,  0.0542, 1.857, 1.856
 1477,    4438,  5.1868,  0.0430, 2.502, 2.502
 1478,    4441,  5.1861,  0.0431, 2.501, 2.502
 1479,    4444,  5.1858,  0.0430, 2.504, 2.503
 1480,    4447,  5.1835,  0.0430, 2.502, 2.501
 1481,    4450,  5.1848,  0.0430, 2.501, 2.500
 1482,    4453,  5.1858,  0.0430, 2.503, 2.502
 1483,    4456,  5.1835,  0.0430, 2.503, 2.502
 1484,    4459,  5.1873,  0.0431, 2.502, 2.501
 1485,    4462,  5.1823,  0.0430, 2.503, 2.502
 1486,    4465,  5.1858,  0.0430, 2.503, 2.503
 1487,    4468,  5.1810,  0.0430, 2.499, 2.501
 1488,    4471,  5.1866,  0.0431, 2.504, 2.503
 1489,    4474,  5.1856,  0.0430, 2.503, 2.501
 1490,    4477,  5.1848,  0.0431, 2.501, 2.500
 1491,    4480,  5.1851,  0.0430, 2.502, 2.500
 1492,    4483,  5.1866,  0.0430, 2.503, 2.502
 1493,    4486,  5.1863,  0.0430, 2.502, 2.501
 1494,    4489,  5.1868,  0.0430, 2.501, 2.503
 1495,    4492,  5.1843,  0.0430, 2.502, 2.502
 1496,    4495,  5.1840,  0.0431, 2.502, 2.501
 1497,    4498,  5.1856,  0.0430, 2.502, 2.502
 1498,    4501,  5.1830,  0.0430, 2.502, 2.501
 1499,    4504,  5.1818,  0.0430, 2.502, 2.501
 1500,    4507,  5.1881,  0.0430, 2.503, 2.501
 1501,    4510,  5.1830,  0.0431, 2.502, 2.501
 1502,    4513,  5.1856,  0.0430, 2.501, 2.502
 1503,    4516,  5.1843,  0.0430, 2.503, 2.502
 1504,    4519,  5.1843,  0.0430, 2.503, 2.502
 1505,    4522,  5.1871,  0.0431, 2.502, 2.500
 1506,    4525,  5.1845,  0.0430, 2.502, 2.502
 1507,    4528,  5.1840,  0.0430, 2.500, 2.502
 1508,    4531,  5.1853,  0.0430, 2.502, 2.502
 1509,    4534,  5.1815,  0.0430, 2.502, 2.501
 1510,    4537,  5.1823,  0.0430, 2.500, 2.501
 1511,    4540,  5.1813,  0.0430, 2.502, 2.501
 1512,    4543,  5.1820,  0.0431, 2.502, 2.501
 1513,    4546,  5.1878,  0.0430, 2.503, 2.501
 1514,    4549,  5.1823,  0.0430, 2.502, 2.500
 1515,    4552,  5.1863,  0.0431, 2.501, 2.502
 1516,    4555,  5.1843,  0.0430, 2.502, 2.501
 1517,    4558,  5.1840,  0.0431, 2.503, 2.502
 1518,    4561,  5.1835,  0.0431, 2.502, 2.501
 1519,    4564,  5.1873,  0.0431, 2.504, 2.503
 1520,    4567,  5.1861,  0.0431, 2.501, 2.502
 1521,    4570,  5.1888,  0.0430, 2.501, 2.503
 1522,    4573,  5.1818,  0.0430, 2.501, 2.502
 1523,    4576,  5.1825,  0.0430, 2.502, 2.500
 1524,    4579,  5.1813,  0.0430, 2.499, 2.500
 1525,    4582,  5.1873,  0.0431, 2.503, 2.503
 1526,    4585,  5.1853,  0.0430, 2.504, 2.503
 1527,    4588,  5.1883,  0.0430, 2.503, 2.501
 1528,    4591,  5.1828,  0.0430, 2.502, 2.501
 1529,    4594,  5.1840,  0.0430, 2.502, 2.502
 1530,    4597,  5.1805,  0.0430, 2.501, 2.499
 1531,    4600,  5.1858,  0.0431, 2.502, 2.502
 1532,    4603,  5.1828,  0.0430, 2.502, 2.501
 1533,    4606,  5.1838,  0.0430, 2.501, 2.502
 1534,    4609,  5.1835,  0.0430, 2.502, 2.501
 1535,    4612,  5.1840,  0.0430, 2.502, 2.502
 1536,    4615,  5.1828,  0.0431, 2.500, 2.502
 1537,    4618,  5.1810,  0.0431, 2.502, 2.501
 1538,    4621,  5.1843,  0.0431, 2.502, 2.502
 1539,    4624,  5.1838,  0.0431, 2.501, 2.501
 1540,    4627,  5.1856,  0.0431, 2.503, 2.502
 1541,    4630,  5.1835,  0.0433, 2.503, 2.501
 1542,    4633,  5.1863,  0.0431, 2.503, 2.501
 1543,    4636,  5.1833,  0.0431, 2.502, 2.501
 1544,    4639,  5.1891,  0.0431, 2.503, 2.503
 1545,    4642,  5.1858,  0.0431, 2.499, 2.502
 1546,    4645,  5.1851,  0.0433, 2.503, 2.502
 1547,    4648,  5.1825,  0.0431, 2.502, 2.502
 1548,    4651,  5.1868,  0.0431, 2.503, 2.501
 1549,    4654,  5.1840,  0.0431, 2.501, 2.502
 1550,    4657,  5.1868,  0.0431, 2.503, 2.502
 1551,    4660,  5.1813,  0.0435, 2.500, 2.501
 1552,    4663,  5.1861,  0.0431, 2.503, 2.503
 1553,    4666,  5.1828,  0.0431, 2.502, 2.501
 1554,    4669,  5.1863,  0.0431, 2.502, 2.502
 1555,    4672,  5.1820,  0.0431, 2.502, 2.500
 1556,    4675,  5.1853,  0.0433, 2.502, 2.502
 1557,    4678,  5.1856,  0.0431, 2.503, 2.502
 1558,    4681,  5.1828,  0.0431, 2.501, 2.500
 1559,    4684,  5.1815,  0.0431, 2.501, 2.501
 1560,    4687,  5.1843,  0.0433, 2.503, 2.502
 1561,    4690,  5.1853,  0.0433, 2.502, 2.501
 1562,    4693,  5.1840,  0.0431, 2.502, 2.502
 1563,    4696,  5.1848,  0.0431, 2.501, 2.500
 1564,    4699,  5.1810,  0.0431, 2.502, 2.501
 1565,    4702,  5.1853,  0.0431, 2.502, 2.501
 1566,    4705,  5.1835,  0.0433, 2.500, 2.500
 1567,    4708,  5.1840,  0.0431, 2.502, 2.502
 1568,    4711,  5.1833,  0.0431, 2.502, 2.500
 1569,    4714,  5.1876,  0.0431, 2.503, 2.501
 1570,    4717,  5.1838,  0.0431, 2.501, 2.501
 1571,    4720,  5.1866,  0.0433, 2.504, 2.503
 1572,    4723,  5.1858,  0.0431, 2.503, 2.502
 1573,    4726,  5.1830,  0.0431, 2.501, 2.499
 1574,    4729,  5.1833,  0.0431, 2.502, 2.502
 1575,    4732,  5.1845,  0.0433, 2.503, 2.502
 1576,    4735,  5.1833,  0.0433, 2.501, 2.501
 1577,    4738,  5.1845,  0.0433, 2.500, 2.501
 1578,    4741,  5.1820,  0.0431, 2.502, 2.501
 1579,    4744,  5.1843,  0.0431, 2.503, 2.502
 1580,    4747,  5.1803,  0.0431, 2.502, 2.500
 1581,    4750,  5.1851,  0.0433, 2.500, 2.502
 1582,    4753,  5.1818,  0.0431, 2.502, 2.501
 1583,    4756,  5.1830,  0.0431, 2.502, 2.501
 1584,    4759,  5.1843,  0.0431, 2.501, 2.500
 1585,    4762,  5.1835,  0.0431, 2.503, 2.502
 1586,    4765,  5.1845,  0.0431, 2.502, 2.502
 1587,    4768,  5.1835,  0.0431, 2.502, 2.500
 1588,    4771,  5.1853,  0.0430, 2.503, 2.502
 1589,    4774,  5.1813,  0.0431, 2.502, 2.501
 1590,    4777,  5.1845,  0.0430, 2.501, 2.502
 1591,    4780,  5.1813,  0.0430, 2.502, 2.501
 1592,    4783,  5.1825,  0.0430, 2.503, 2.501
 1593,    4786,  5.1830,  0.0430, 2.501, 2.499
 1594,    4789,  5.1840,  0.0430, 2.502, 2.502
 1595,    4792,  5.1856,  0.0430, 2.502, 2.501
 1596,    4795,  5.1843,  0.0430, 2.501, 2.502
 1597,    4798,  5.1856,  0.0430, 2.502, 2.501
 1598,    4801,  5.1825,  0.0430, 2.502, 2.501
 1599,    4804,  5.1838,  0.0430, 2.500, 2.501
 1600,    4807,  5.1840,  0.0430, 2.503, 2.501
 1601,    4810,  5.1823,  0.0430, 2.502, 2.502
 1602,    4813,  5.1866,  0.0430, 2.500, 2.502
 1603,    4816,  5.1838,  0.0430, 2.502, 2.501
 1604,    4819,  5.1848,  0.0430, 2.502, 2.502
 1605,    4822,  5.1813,  0.0431, 2.501, 2.501
 1606,    4825,  5.1848,  0.0430, 2.503, 2.502
 1607,    4828,  5.1838,  0.0431, 2.502, 2.502
 1608,    4831,  5.1856,  0.0431, 2.500, 2.503
 1609,    4834,  5.1845,  0.0430, 2.502, 2.502
 1610,    4837,  5.1825,  0.0430, 2.502, 2.501
 1611,    4840,  5.1835,  0.0430, 2.502, 2.501
 1612,    4843,  5.1825,  0.0431, 2.503, 2.503
 1613,    4846,  5.1830,  0.0430, 2.502, 2.502
 1614,    4849,  5.1805,  0.0430, 2.502, 2.499
 1615,    4852,  5.1790,  0.0441, 2.500, 2.500
 1616,    4855,  5.1825,  0.0430, 2.502, 2.502
 1617,    4858,  5.1866,  0.0430, 2.503, 2.502
 1618,    4861,  5.1823,  0.0431, 2.502, 2.499
 1619,    4864,  5.1843,  0.0430, 2.503, 2.502
 1620,    4867,  5.1815,  0.0431, 2.502, 2.501
 1621,    4870,  5.1863,  0.0431, 2.503, 2.502
 1622,    4873,  5.1843,  0.0431, 2.502, 2.501
 1623,    4876,  5.1840,  0.0430, 2.503, 2.502
 1624,    4879,  5.1845,  0.0430, 2.502, 2.502
 1625,    4882,  5.1871,  0.0430, 2.500, 2.502
 1626,    4885,  5.1848,  0.0430, 2.502, 2.502
 1627,    4888,  5.1838,  0.0430, 2.502, 2.501
 1628,    4891,  5.1835,  0.0430, 2.501, 2.501
 1629,    4894,  5.1876,  0.0430, 2.502, 2.503
 1630,    4897,  5.1833,  0.0430, 2.503, 2.502
 1631,    4900,  5.1853,  0.0430, 2.502, 2.501
 1632,    4903,  5.1818,  0.0431, 2.501, 2.500
 1633,    4906,  5.1843,  0.0430, 2.502, 2.501
 1634,    4909,  5.1833,  0.0430, 2.502, 2.501
 1635,    4912,  5.1830,  0.0430, 2.501, 2.501
 1636,    4915,  5.1848,  0.0430, 2.502, 2.502
 1637,    4918,  5.1835,  0.0430, 2.502, 2.502
 1638,    4921,  5.1830,  0.0431, 2.500, 2.500
 1639,    4924,  5.1840,  0.0430, 2.502, 2.503
 1640,    4927,  5.1866,  0.0430, 2.503, 2.502
 1641,    4930,  5.1793,  0.0431, 2.502, 2.501
 1642,    4933,  5.1840,  0.0431, 2.503, 2.502
 1643,    4936,  5.1838,  0.0430, 2.502, 2.501
 1644,    4939,  5.1868,  0.0430, 2.503, 2.503
 1645,    4942,  5.1828,  0.0431, 2.502, 2.500
 1646,    4945,  5.1858,  0.0430, 2.503, 2.501
 1647,    4948,  5.1825,  0.0431, 2.502, 2.500
 1648,    4951,  5.1861,  0.0430, 2.503, 2.503
 1649,    4954,  5.1843,  0.0430, 2.501, 2.501
 1650,    4957,  5.1818,  0.0430, 2.500, 2.501
 1651,    4960,  5.1835,  0.0430, 2.501, 2.502
 1652,    4963,  5.1861,  0.0431, 2.503, 2.502
 1653,    4966,  5.1845,  0.0431, 2.500, 2.501
 1654,    4969,  5.1848,  0.0430, 2.501, 2.502
 1655,    4972,  5.1856,  0.0430, 2.502, 2.503
 1656,    4975,  5.1858,  0.0430, 2.503, 2.502
 1657,    4978,  5.1830,  0.0430, 2.500, 2.501
 1658,    4981,  5.1858,  0.0430, 2.502, 2.502
 1659,    4984,  5.1848,  0.0430, 2.503, 2.501
 1660,    4987,  5.1853,  0.0430, 2.503, 2.503
 1661,    4990,  5.1820,  0.0430, 2.502, 2.501
 1662,    4993,  5.1858,  0.0431, 2.503, 2.501
 1663,    4996,  5.1843,  0.0430, 2.503, 2.502
 1664,    4999,  5.1805,  0.0430, 2.502, 2.501
 1665,    5002,  5.1851,  0.0430, 2.503, 2.501
 1666,    5005,  5.1838,  0.0431, 2.502, 2.502
 1667,    5008,  5.1873,  0.0430, 2.504, 2.503
 1668,    5011,  5.1833,  0.0430, 2.503, 2.501
 1669,    5014,  5.1858,  0.0430, 2.503, 2.503
 1670,    5017,  5.1838,  0.0431, 2.501, 2.501
 1671,    5020,  5.1871,  0.0430, 2.503, 2.502
 1672,    5023,  5.1856,  0.0430, 2.502, 2.501
 1673,    5026,  5.1853,  0.0430, 2.503, 2.503
 1674,    5029,  5.1828,  0.0430, 2.501, 2.499
 1675,    5032,  5.1866,  0.0430, 2.503, 2.502
 1676,    5035,  5.1835,  0.0431, 2.501, 2.501
 1677,    5038,  5.1851,  0.0430, 2.503, 2.501
 1678,    5041,  5.1825,  0.0430, 2.500, 2.501
 1679,    5044,  5.1876,  0.0430, 2.502, 2.500
 1680,    5047,  5.1848,  0.0430, 2.502, 2.502
 1681,    5050,  5.1851,  0.0431, 2.502, 2.500
 1682,    5053,  5.1848,  0.0431, 2.502, 2.502
 1683,    5056,  5.1878,  0.0430, 2.503, 2.503
 1684,    5059,  5.1861,  0.0430, 2.502, 2.500
 1685,    5062,  5.1858,  0.0430, 2.502, 2.502
 1686,    5065,  5.1863,  0.0430, 2.503, 2.502
 1687,    5068,  5.1868,  0.0430, 2.503, 2.503
 1688,    5071,  5.1843,  0.0482, 2.500, 2.502
 1689,    5074,  5.1843,  0.0430, 2.504, 2.503
 1690,    5077,  5.1818,  0.0430, 2.501, 2.501
 1691,    5080,  5.1840,  0.0430, 2.501, 2.500
 1692,    5083,  5.1823,  0.0430, 2.501, 2.501
 1693,    5086,  5.1828,  0.0431, 2.502, 2.501
 1694,    5089,  5.1840,  0.0430, 2.500, 2.501
 1695,    5092,  5.1810,  0.0430, 2.503, 2.501
 1696,    5095,  5.1868,  0.0430, 2.501, 2.502
 1697,    5098,  5.1840,  0.0430, 2.502, 2.500
 1698,    5101,  5.1871,  0.0430, 2.503, 2.503
 1699,    5104,  5.1851,  0.0430, 2.502, 2.501
 1700,    5107,  5.1845,  0.0430, 2.502, 2.502
 1701,    5110,  5.1861,  0.0430, 2.501, 2.499
 1702,    5113,  5.1861,  0.0430, 2.502, 2.502
 1703,    5116,  5.1843,  0.0430, 2.499, 2.501
 1704,    5119,  5.1858,  0.0430, 2.503, 2.502
 1705,    5122,  5.1840,  0.0430, 2.500, 2.502
 1706,    5125,  5.1891,  0.0430, 2.504, 2.503
 1707,    5128,  5.1825,  0.0430, 2.500, 2.499
 1708,    5131,  5.1853,  0.0431, 2.502, 2.502
 1709,    5134,  5.1838,  0.0430, 2.503, 2.501
 1710,    5137,  5.1840,  0.0431, 2.500, 2.502
 1711,    5140,  5.1856,  0.0430, 2.503, 2.502
 1712,    5143,  5.1853,  0.0430, 2.503, 2.502
 1713,    5146,  5.1823,  0.0430, 2.499, 2.501
 1714,    5149,  5.1835,  0.0430, 2.501, 2.501
 1715,    5152,  5.1840,  0.0430, 2.502, 2.502
 1716,    5155,  5.1823,  0.0430, 2.502, 2.501
 1717,    5158,  5.1833,  0.0430, 2.500, 2.502
 1718,    5161,  5.1818,  0.0430, 2.502, 2.501
 1719,    5164,  5.1830,  0.0430, 2.503, 2.501
 1720,    5167,  5.1805,  0.0430, 2.501, 2.499
 1721,    5170,  5.1835,  0.0430, 2.502, 2.502
 1722,    5173,  5.1835,  0.0430, 2.502, 2.501
 1723,    5176,  5.1830,  0.0431, 2.502, 2.501
 1724,    5179,  5.1843,  0.0430, 2.502, 2.501
 1725,    5182,  5.1881,  0.0430, 2.503, 2.502
 1726,    5185,  5.1823,  0.0431, 2.502, 2.501
 1727,    5188,  5.1848,  0.0430, 2.501, 2.502
 1728,    5191,  5.1843,  0.0430, 2.502, 2.501
 1729,    5194,  5.1856,  0.0430, 2.502, 2.502
 1730,    5197,  5.1825,  0.0430, 2.500, 2.502
 1731,    5200,  5.1876,  0.0431, 2.502, 2.502
 1732,    5203,  5.1830,  0.0431, 2.502, 2.502
 1733,    5206,  5.1858,  0.0430, 2.500, 2.502
 1734,    5209,  5.1843,  0.0431, 2.503, 2.502
 1735,    5212,  5.1868,  0.0430, 2.504, 2.503
 1736,    5215,  5.1828,  0.0431, 2.501, 2.500
 1737,    5218,  5.1858,  0.0430, 2.502, 2.502
 1738,    5221,  5.1840,  0.0430, 2.503, 2.502
 1739,    5224,  5.1828,  0.0431, 2.502, 2.501
 1740,    5227,  5.1851,  0.0431, 2.503, 2.502
 1741,    5230,  5.1840,  0.0430, 2.502, 2.501
 1742,    5233,  5.1853,  0.0430, 2.503, 2.502
 1743,    5236,  5.1820,  0.0431, 2.502, 2.501
 1744,    5239,  5.1861,  0.0430, 2.502, 2.502
 1745,    5242,  5.1825,  0.0431, 2.503, 2.502
 1746,    5245,  5.1828,  0.0431, 2.501, 2.501
 1747,    5248,  5.1856,  0.0430, 2.503, 2.502
 1748,    5251,  5.1866,  0.0430, 2.503, 2.501
 1749,    5254,  5.1833,  0.0430, 2.502, 2.501
 1750,    5257,  5.1863,  0.0430, 2.503, 2.502
 1751,    5260,  5.1853,  0.0430, 2.503, 2.502
 1752,    5263,  5.1866,  0.0430, 2.502, 2.501
 1753,    5266,  5.1805,  0.0430, 2.501, 2.501
 1754,    5269,  5.1843,  0.0431, 2.503, 2.502
 1755,    5272,  5.1810,  0.0431, 2.501, 2.501
 1756,    5275,  5.1866,  0.0430, 2.501, 2.502
 1757,    5278,  5.1830,  0.0430, 2.501, 2.502
 1758,    5281,  5.1853,  0.0431, 2.502, 2.501
 1759,    5284,  5.1830,  0.0433, 2.500, 2.502
 1760,    5287,  5.1871,  0.0431, 2.503, 2.502
 1761,    5290,  5.1835,  0.0431, 2.501, 2.500
 1762,    5293,  5.1845,  0.0431, 2.502, 2.502
 1763,    5296,  5.1838,  0.0431, 2.500, 2.501
 1764,    5299,  5.1871,  0.0431, 2.502, 2.502
 1765,    5302,  5.1845,  0.0431, 2.502, 2.502
 1766,    5305,  5.1848,  0.0431, 2.501, 2.502
 1767,    5308,  5.1838,  0.0431, 2.502, 2.502
 1768,    5311,  5.1818,  0.0431, 2.502, 2.502
 1769,    5314,  5.1853,  0.0431, 2.502, 2.502
 1770,    5317,  5.1848,  0.0431, 2.502, 2.501
 1771,    5320,  5.1845,  0.0431, 2.502, 2.502
 1772,    5323,  5.1853,  0.0431, 2.502, 2.502
 1773,    5326,  5.1898,  0.0431, 2.505, 2.503
 1774,    5329,  5.1848,  0.0431, 2.503, 2.502
 1775,    5332,  5.1840,  0.1195, 1.858, 1.857
 1776,    5335,  5.1856,  0.0484, 2.502, 2.501
 1777,    5338,  5.1871,  0.0431, 2.501, 2.503
 1778,    5341,  5.1835,  0.0431, 2.502, 2.501
 1779,    5344,  5.1886,  0.0431, 2.502, 2.500
 1780,    5347,  5.1866,  0.0431, 2.500, 2.501
 1781,    5350,  5.1868,  0.0433, 2.503, 2.502
 1782,    5353,  5.1848,  0.0431, 2.501, 2.502
 1783,    5356,  5.1820,  0.0537, 1.853, 1.853
 1784,    5359,  5.1830,  0.0431, 2.501, 2.500
 1785,    5362,  5.1866,  0.0431, 2.502, 2.502
 1786,    5365,  5.1825,  0.0431, 2.501, 2.501
 1787,    5368,  5.1866,  0.0431, 2.502, 2.502
 1788,    5371,  5.1851,  0.0431, 2.502, 2.501
 1789,    5374,  5.1848,  0.0431, 2.501, 2.500
 1790,    5377,  5.1845,  0.0431, 2.503, 2.502
 1791,    5380,  5.1856,  0.0431, 2.502, 2.502
 1792,    5383,  5.1830,  0.0433, 2.502, 2.501
 1793,    5386,  5.1825,  0.0431, 2.500, 2.500
 1794,    5389,  5.1856,  0.0431, 2.502, 2.502
 1795,    5392,  5.1825,  0.0431, 2.502, 2.502
 1796,    5395,  5.1856,  0.0431, 2.503, 2.502
 1797,    5398,  5.1815,  0.0431, 2.502, 2.501
 1798,    5401,  5.1891,  0.0431, 2.502, 2.504
 1799,    5404,  5.1825,  0.0431, 2.502, 2.501
 1800,    5407,  5.1888,  0.0431, 2.504, 2.504
 1801,    5410,  5.1845,  0.0431, 2.502, 2.500
 1802,    5413,  5.1866,  0.0431, 2.503, 2.501
 1803,    5416,  5.1863,  0.0431, 2.502, 2.501
 1804,    5419,  5.1861,  0.0433, 2.504, 2.502
 1805,    5422,  5.1848,  0.0431, 2.501, 2.501
 1806,    5425,  5.1863,  0.0431, 2.502, 2.501
 1807,    5428,  5.1848,  0.0431, 2.500, 2.500
 1808,    5431,  5.1843,  0.0431, 2.502, 2.502
 1809,    5434,  5.1843,  0.0431, 2.502, 2.502
 1810,    5437,  5.1840,  0.0431, 2.502, 2.501
 1811,    5440,  5.1840,  0.0431, 2.501, 2.501
 1812,    5443,  5.1881,  0.0430, 2.503, 2.503
 1813,    5446,  5.1835,  0.0431, 2.502, 2.501
 1814,    5449,  5.1861,  0.0430, 2.502, 2.502
 1815,    5452,  5.1833,  0.0431, 2.502, 2.501
 1816,    5455,  5.1835,  0.0431, 2.501, 2.502
 1817,    5458,  5.1828,  0.0430, 2.501, 2.501
 1818,    5461,  5.1838,  0.0430, 2.502, 2.502
 1819,    5464,  5.1856,  0.0431, 2.502, 2.501
 1820,    5467,  5.1851,  0.0430, 2.502, 2.500
 1821,    5470,  5.1851,  0.0430, 2.502, 2.503
 1822,    5473,  5.1830,  0.0430, 2.502, 2.501
 1823,    5476,  5.1830,  0.0431, 2.502, 2.502
 1824,    5479,  5.1810,  0.0431, 2.502, 2.501
 1825,    5482,  5.1881,  0.0430, 2.501, 2.502
 1826,    5485,  5.1843,  0.0431, 2.503, 2.501
 1827,    5488,  5.1845,  0.0430, 2.502, 2.502
 1828,    5491,  5.1851,  0.0430, 2.502, 2.501
 1829,    5494,  5.1840,  0.0430, 2.503, 2.501
 1830,    5497,  5.1861,  0.0430, 2.501, 2.502
 1831,    5500,  5.1858,  0.0430, 2.503, 2.502
 1832,    5503,  5.1853,  0.0430, 2.501, 2.502
 1833,    5506,  5.1845,  0.0431, 2.502, 2.500
 1834,    5509,  5.1840,  0.0431, 2.500, 2.502
 1835,    5512,  5.1851,  0.0430, 2.503, 2.502
 1836,    5515,  5.1851,  0.0430, 2.501, 2.502
 1837,    5518,  5.1835,  0.0431, 2.502, 2.500
 1838,    5521,  5.1825,  0.0430, 2.502, 2.501
 1839,    5524,  5.1843,  0.0431, 2.502, 2.501
 1840,    5527,  5.1858,  0.0430, 2.503, 2.502
 1841,    5530,  5.1861,  0.0430, 2.502, 2.501
 1842,    5533,  5.1835,  0.0430, 2.503, 2.502
 1843,    5536,  5.1838,  0.0430, 2.503, 2.502
 1844,    5539,  5.1853,  0.0430, 2.503, 2.502
 1845,    5542,  5.1845,  0.0431, 2.502, 2.501
 1846,    5545,  5.1828,  0.0430, 2.503, 2.502
 1847,    5548,  5.1828,  0.0430, 2.503, 2.502
 1848,    5551,  5.1830,  0.0431, 2.502, 2.502
 1849,    5554,  5.1820,  0.0430, 2.501, 2.499
 1850,    5557,  5.1833,  0.0431, 2.502, 2.501
 1851,    5560,  5.1845,  0.0431, 2.503, 2.502
 1852,    5563,  5.1838,  0.0431, 2.502, 2.501
 1853,    5566,  5.1825,  0.0430, 2.503, 2.500
 1854,    5569,  5.1863,  0.0430, 2.503, 2.502
 1855,    5572,  5.1848,  0.0430, 2.503, 2.501
 1856,    5575,  5.1881,  0.0431, 2.503, 2.503
 1857,    5578,  5.1861,  0.0430, 2.502, 2.503
 1858,    5581,  5.1873,  0.0430, 2.501, 2.502
 1859,    5584,  5.1828,  0.0430, 2.502, 2.502
 1860,    5587,  5.1851,  0.0430, 2.503, 2.502
 1861,    5590,  5.1840,  0.0430, 2.499, 2.500
 1862,    5593,  5.1868,  0.0430, 2.503, 2.503
 1863,    5596,  5.1843,  0.0431, 2.501, 2.503
 1864,    5599,  5.1876,  0.0430, 2.502, 2.500
 1865,    5602,  5.1845,  0.0430, 2.502, 2.502
 1866,    5605,  5.1861,  0.0430, 2.501, 2.502
 1867,    5608,  5.1848,  0.0430, 2.502, 2.502
 1868,    5611,  5.1866,  0.0431, 2.503, 2.502
 1869,    5614,  5.1835,  0.0430, 2.501, 2.499
 1870,    5617,  5.1843,  0.0430, 2.503, 2.503
 1871,    5620,  5.1823,  0.0430, 2.500, 2.502
 1872,    5623,  5.1838,  0.0430, 2.502, 2.502
 1873,    5626,  5.1851,  0.0430, 2.503, 2.502
 1874,    5629,  5.1833,  0.0431, 2.502, 2.500
 1875,    5632,  5.1873,  0.0430, 2.504, 2.503
 1876,    5635,  5.1810,  0.0430, 2.502, 2.501
 1877,    5638,  5.1858,  0.0430, 2.502, 2.502
 1878,    5641,  5.1856,  0.0430, 2.503, 2.502
 1879,    5644,  5.1873,  0.0430, 2.503, 2.503
 1880,    5647,  5.1856,  0.0430, 2.503, 2.501
 1881,    5650,  5.1903,  0.0431, 2.504, 2.503
 1882,    5653,  5.1853,  0.0430, 2.502, 2.501
 1883,    5656,  5.1871,  0.0430, 2.504, 2.503
 1884,    5659,  5.1825,  0.0430, 2.501, 2.499
 1885,    5662,  5.1845,  0.0430, 2.503, 2.502
 1886,    5665,  5.1873,  0.0430, 2.502, 2.502
 1887,    5668,  5.1886,  0.0430, 2.503, 2.503
 1888,    5671,  5.1863,  0.0431, 2.502, 2.502
 1889,    5674,  5.1886,  0.0431, 2.502, 2.501
 1890,    5677,  5.1845,  0.0430, 2.502, 2.502
 1891,    5680,  5.1871,  0.0430, 2.503, 2.502
 1892,    5683,  5.1830,  0.0430, 2.502, 2.500
 1893,    5686,  5.1878,  0.0433, 2.502, 2.503
 1894,    5689,  5.1833,  0.0430, 2.502, 2.501
 1895,    5692,  5.1840,  0.0431, 2.502, 2.502
 1896,    5695,  5.1833,  0.0431, 2.502, 2.501
 1897,    5698,  5.1828,  0.0431, 2.501, 2.502
 1898,    5701,  5.1835,  0.0433, 2.502, 2.501
 1899,    5704,  5.1815,  0.0431, 2.503, 2.501
 1900,    5707,  5.1845,  0.0430, 2.503, 2.501
 1901,    5710,  5.1825,  0.0430, 2.502, 2.502
 1902,    5713,  5.1861,  0.0430, 2.503, 2.502
 1903,    5716,  5.1813,  0.0433, 2.502, 2.501
 1904,    5719,  5.1858,  0.0430, 2.503, 2.501
 1905,    5722,  5.1833,  0.0430, 2.503, 2.502
 1906,    5725,  5.1881,  0.0430, 2.503, 2.503
 1907,    5728,  5.1861,  0.0430, 2.502, 2.500
 1908,    5731,  5.1820,  0.0433, 2.502, 2.502
 1909,    5734,  5.1833,  0.0431, 2.502, 2.501
 1910,    5737,  5.1878,  0.0430, 2.503, 2.500
 1911,    5740,  5.1843,  0.0430, 2.502, 2.502
 1912,    5743,  5.1881,  0.0431, 2.503, 2.502
 1913,    5746,  5.1830,  0.0433, 2.501, 2.500
 1914,    5749,  5.1873,  0.0430, 2.504, 2.503
 1915,    5752,  5.1868,  0.0441, 2.502, 2.502
 1916,    5755,  5.1896,  0.0430, 2.503, 2.500
 1917,    5758,  5.1858,  0.0430, 2.503, 2.501
 1918,    5761,  5.1843,  0.0431, 2.502, 2.501
 1919,    5764,  5.1838,  0.0430, 2.501, 2.499
 1920,    5767,  5.1848,  0.0430, 2.503, 2.502
 1921,    5770,  5.1840,  0.0431, 2.502, 2.502
 1922,    5773,  5.1853,  0.0430, 2.502, 2.500
 1923,    5776,  5.1815,  0.0431, 2.501, 2.501
 1924,    5779,  5.1835,  0.0430, 2.503, 2.502
 1925,    5782,  5.1848,  0.0430, 2.503, 2.502
 1926,    5785,  5.1810,  0.0430, 2.501, 2.499
 1927,    5788,  5.1851,  0.0431, 2.501, 2.502
 1928,    5791,  5.1833,  0.0431, 2.503, 2.502
 1929,    5794,  5.1851,  0.0430, 2.503, 2.502
 1930,    5797,  5.1835,  0.0431, 2.502, 2.499
 1931,    5800,  5.1838,  0.0431, 2.502, 2.502
